,text_surronding,Gender
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53612,"la lune , ils aperçurent un cavalier descendant à fond",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53646,je vais faire connaissance avec ce voyageur . Armé du,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53665,à attirer les regards de l' étranger ; mais celui,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53669,de l' étranger ; mais celui - ci ne l',Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53677,ne l' aperçut pas et continua sa route sans ralentir,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53678,l' aperçut pas et continua sa route sans ralentir le,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53685,sans ralentir le galop de son cheval . – Arrêtez,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53700,", quand il vit que le cavalier n' était qu'",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53720,une voix de stentor . Le cavalier fit volte -,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53728,volte - face et s' écria :– Oh ! ah,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53735,Oh ! ah ! si mes yeux ne sont pas,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53744,"pas des noisettes , voici le père Tuck . Bonsoir",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53750,"père Tuck . Bonsoir , père Tuck . – Tu",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53754,", père Tuck . – Tu parles d' or ,",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53773,et dis - nous qui tu es . – Comment,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53832,"quel motif , s' il vous plaît , galopez -",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53836,"il vous plaît , galopez - vous ainsi dans la",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53857,vous m' aiderez à remplir mon message : c' est,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53896,"flèches que j' aperçois sur votre dos , mon garçon",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53916,- il ? demanda vivement Allan . – Ah !,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53924,Ah ! ah ! reprit le jeune garçon en riant,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53930,"jeune garçon en riant , je n' ai plus besoin",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53955,"une distinction entre eux , m' avait dit : «",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53988,est encore plus . » Je vois que Maude ne,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_53997,"ne se trompait pas ; je le vois , quoique",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54002,"je le vois , quoique je sois mauvais juge de",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54019,"de celle des femmes , je ne dis pas non",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54025,"ne dis pas non , je m' y connais ,",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54042,"La lettre , bavard , donne - moi la lettre",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54043,"lettre , bavard , donne - moi la lettre !",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54050,la lettre ! s' écria Allan . Halbert jeta sur,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54055,Allan . Halbert jeta sur le jeune homme un long,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54066,"étonné et dit tranquillement :– Tenez , sire Robin ,",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54068,"dit tranquillement :– Tenez , sire Robin , voici votre",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54072,", sire Robin , voici votre arc , voici vos",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54076,"voici votre arc , voici vos flèches ; ma sœur",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54081,vos flèches ; ma sœur vous prie … – Morbleu,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54087,"prie … – Morbleu ! garçon , s' écria de",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54093,", s' écria de nouveau Allan , donne - moi",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54095,"écria de nouveau Allan , donne - moi la lettre",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54096,"de nouveau Allan , donne - moi la lettre ,",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54102,"moi la lettre , sinon je te l' arrache de",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54103,"la lettre , sinon je te l' arrache de force",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54111,"de force !– Comme il vous plaira , messire ,",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54114,"Comme il vous plaira , messire , répondit paisiblement Halbert",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54118,", messire , répondit paisiblement Halbert . – Je m'",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54121,répondit paisiblement Halbert . – Je m' emporte malgré moi,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54125,"– Je m' emporte malgré moi , mon enfant ,",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54127,"m' emporte malgré moi , mon enfant , reprit Allan",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54131,", mon enfant , reprit Allan avec douceur ; mais",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54143,est si importante … – Je n' en doute pas,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54149,"n' en doute pas , messire , car Maude m'",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54153,", messire , car Maude m' a vivement recommandé de",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54163,ne la remettre qu' à vous - même en personne,Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54170,"même en personne , si je vous rencontrais avant de",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54171,"en personne , si je vous rencontrais avant de gagner",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54186,". Tout en parlant , Halbert fouillait dans ses poches",Male
Dumas-Alexandre_Robin-Hood-le-prince-des-voleurs_<un cavalier-2141>_54189,"parlant , Halbert fouillait dans ses poches et les retournait",Male
