,text_surronding,Gender
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8044,du salon s' ouvrit . William W . Kolderup parut,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8057,"affairé , comme toujours . C' était le commerçant qui",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8059,comme toujours . C' était le commerçant qui venait de,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8061,. C' était le commerçant qui venait de terminer une,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8069,terminer une opération et s' apprêtait à en commencer une,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8081,"– Eh bien , dit - il , il ne",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8113,"Quelle date , s' il vous plaît , mon oncle",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8129,à tous deux ! répliqua William W . Kolderup .,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8143,"la date du mien , je suppose !– Ce serait",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8166,Quoi ? … s' écria l' oncle . Qu' est,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8189,"est - ce pas ?– Parrain Will , répondit la",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8269,"toi ? … s' écria William W . Kolderup ,",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8282,"le jeune homme , dont il saisit le bras ,",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8289,"le bras , comme s' il avait peur que ce",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8300,coquin de neveu » ne lui échappât . – Oui,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8306,"échappât . – Oui , oncle Will , répondit bravement",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8341,Si ? … – Si vous voulez bien le permettre,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8352,et si Phina veut bien m' attendre jusque - là,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8377,en aller ! s' écria William W . Kolderup .,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8394,"répondit la jeune fille . Parrain Will , j' ai",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8467,"– Quoi ! s' écria William W . Kolderup ,",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8499,"l' attendras ? … – Oncle Will , si je",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8652,"en pleine lumière , il le regardait . De cette",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8660,"De cette façon , il l' interrogeait , sans avoir",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8694,"toujours tristement entendre . Enfin William W . Kolderup ,",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8736,sérieux ? demanda - t - il . – Très,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8767,"– All right ! répliqua William W . Kolderup ,",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8775,"Kolderup , en fixant sur son neveu un regard singulier",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8786,"Puis , on aurait pu l' entendre murmurer entre ses",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8790,pu l' entendre murmurer entre ses dents : « Ah,Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8813,", tu en tâteras , mon neveu ! » Il",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8817,", mon neveu ! » Il fit encore deux ou",Male
Verne-Jules_L-Ecole-des-Robinsons_<William W . Kolderup-451>_8847,? lui demanda - t - il . – Partout,Male
