,text_surronding,Gender
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167136,", sur le sort que tu mérites . Voudras -",Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167140,que tu mérites . Voudras - tu t' en remettre,Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167151,notre décision ? nous accorderas - tu le droit de,Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167156,- tu le droit de te lier ou de te,Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167160,de te lier ou de te délier ?– Vous m',Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167163,ou de te délier ?– Vous m' inspirez une confiance,Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167171,"une confiance absolue , je vous l' ai dit ,",Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167185,". – Eh bien , Consuelo , nous allons délibérer",Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167199,vie et de mort pour ton âme et pour celle,Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167211,. – Et n' aurais - je pas le droit,Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167222,"faire entendre le cri de ma conscience ?– Oui ,",Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167240,"ai entendu , je serai ton avocat . Il faut",Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167246,avocat . Il faut que tu me relèves du secret,Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167252,me relèves du secret de ta confession . – Eh,Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167267,"plus le seul confident de mes sentiments intimes , de",Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167272,"mes sentiments intimes , de mes combats , de mes",Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167276,"de mes combats , de mes souffrances ?– Si tu",Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167280,de mes souffrances ?– Si tu formulais une demande en,Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167292,"un tribunal , n' aurais - tu pas des plaintes",Male
Sand-George_La-Comtesse-de-Rudolstadt_<tu-6410>_167303,à faire ? Cette souffrance te sera épargnée . Tu,Male
