,text_surronding,Gender
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57077,"ci sur le visage de la femme qui écoute ,",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57079,"le visage de la femme qui écoute , l' émotion",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57126,aura lieu cette nuit . Vous entrerez au bloc autour,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57134,"bloc autour de minuit . Elle raccroche , elle est",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57137,"minuit . Elle raccroche , elle est essoufflée . Se",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57141,", elle est essoufflée . Se tourne vers l' unique",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57142,elle est essoufflée . Se tourne vers l' unique fenêtre,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57151,fenêtre de la pièce et se lève pour aller l',Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57186,plus encore l' effort auquel elle doit consentir pour tourner,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57257,"plaque un film glacé sur son visage , elle tressaille",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57260,"glacé sur son visage , elle tressaille , porte lentement",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57263,"visage , elle tressaille , porte lentement les yeux de",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57305,", où trois jours auparavant elle s' était rendue pour",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57319,montré que l' état de son cœur s' était fortement,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57340,Agence de la biomédecine pour l' inscrire en priorité sur,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57350,la liste des receveurs . Elle pense à ce qu',Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57355,Elle pense à ce qu' elle est en train de,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57368,", en cette seconde ; elle se dit : je",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57372,"; elle se dit : je suis sauvée , je",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57376,": je suis sauvée , je vais vivre ; elle",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57380,", je vais vivre ; elle se dit : quelqu'",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57392,part est mort brutalement ; elle se dit : c',Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57405,c' est cette nuit ; elle éprouve cet événement de,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57413,événement de l' annonce ; elle voudrait que jamais cet,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57434,il trouve sa rémanence ; elle se dit : je,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57438,; elle se dit : je suis mortelle . Elle,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57442,: je suis mortelle . Elle inhale longuement l' hiver,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57532,dans des lits superposés ; elle se figure son cœur,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57535,"superposés ; elle se figure son cœur , morceau de",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57565,cet organe qui défaille . Elle referme la fenêtre .,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57573,fenêtre . Il faut qu' elle se prépare . Près,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57582,Près d' un an que Claire Méjan habite ce deux,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57642,balcon du deuxième étage obscurcissant sa fenêtre comme une visière,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57651,visière de casquette . Mais elle n' a pas le,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57666,"être malade , se dit - elle , ne pas",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57675,pas avoir le choix – son cœur ne lui laisse,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57678,choix – son cœur ne lui laisse plus le choix,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57689,C' est une myocardite . Elle l' a su il,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57721,était encore une grippe et elle tisonnait l' âtre qui,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57761,couchaient sous le vent . Elle avait vu un médecin,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57780,"et de fatigue , mais avait négligé de lui faire",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57828,sorte d' épuisement général . Elle était ressortie de la,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57840,"d' un traitement antigrippal , elle garderait la chambre et",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57845,elle garderait la chambre et travaillerait au lit . Quelques,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57856,"plus tard , alors qu' elle s' est traînée à",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57864,"traînée à Paris pour voir sa mère , elle tombe",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57867,"pour voir sa mère , elle tombe en état de",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57874,"en état de choc : son débit sanguin chute ,",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57879,"son débit sanguin chute , sa peau devient pâle ,",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57890,", et suante . On la conduit aux urgences sirènes",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57905,"feuilleton américain – , on la réanime , puis commencent",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57964,enfin l' insuffisance cardiaque . Claire reste à l' hôpital,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_57971,"à l' hôpital , on la transfère en cardiologie ,",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58010,une biopsie du cœur : Claire est piquée à l',Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58076,"rythme . On prescrit à Claire un repos obligatoire ,",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58094,"et de bêtabloquants , on lui implante en outre un",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58212,", la seule solution pour elle . Le soir même",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58218,". Le soir même , elle rentre chez elle ,",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58221,"même , elle rentre chez elle , le plus jeune",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58227,", le plus jeune de ses fils est venu la",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58231,de ses fils est venu la chercher à l' hôpital,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58259,"ce pas ? , il lui murmure doucement . Elle",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58263,il lui murmure doucement . Elle approuve machinalement – elle,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58267,. Elle approuve machinalement – elle est écrasée . Arrivée,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58273,est écrasée . Arrivée dans sa maison en lisière de,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58285,"cette maison de conte où elle vit seule désormais ,",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58290,"elle vit seule désormais , ses enfants ayant grandi ,",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58295,"ses enfants ayant grandi , elle monte se coucher dans",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58300,"elle monte se coucher dans sa chambre , sur le",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58314,"au plafond : la peur la cloue au lit ,",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58386,", de ne plus être elle - même . Il",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58393,même . Il faut qu' elle déménage – elle prend,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58396,faut qu' elle déménage – elle prend un risque à,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58420,écart des grands axes . Claire déteste immédiatement ce nouvel,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58448,"avant le bloc opératoire , elle l' envisage davantage comme",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58461,"la mort , pensant qu' elle y crèvera sans avoir",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58474,"bien que non grabataire , elle y est piégée ,",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58492,"marche de l' escalier déclinant sa douleur , chaque mouvement",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58501,mouvement provoquant la sensation que son cœur se dissocie du,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58508,"se dissocie du reste de son corps , se décroche",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58514,"corps , se décroche dans sa cage thoracique , y",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58528,", dislocation qui fait d' elle cette créature branlante ,",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58529,"dislocation qui fait d' elle cette créature branlante , claudicante",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58553,"jour se restreint autour d' elle , contingente ses gestes",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58556,"autour d' elle , contingente ses gestes , cantonne son",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58560,"contingente ses gestes , cantonne son mouvement , un rétrécissement",Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58569,rétrécissement de tout comme si sa tête était prise dans,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58588,chose de fibreux qui étouffe sa respiration et empoisse sa,Female
Kerangal-Maylis-de_Reparer-les-vivants_<la femme-2368>_58592,étouffe sa respiration et empoisse sa vie . Elle devient,Female
