,text_surronding,Gender
Colette_Julie-de-Carneilhan_<Marianne-1331>_38009,manucure en même temps . Marianne ? C' est vrai,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38018,"vrai , il y a Marianne . Couverte de ses",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38022,"a Marianne . Couverte de ses cheveux pourpres , accablée",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38038,"de cordages de cheveux , Marianne , à la même",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38054,"je m' en fiche , Marianne a fait ce qu'",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38059,Marianne a fait ce qu' elle a voulu . »,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38072,", Julie donna congé à Marianne , revint à Espivant",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38126,. Alors il a appelé Marianne … À moins qu',Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38180,"sévère . À huit heures elle se résigna , alla",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38184,"heures elle se résigna , alla manger des crêpes de",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38201,"buvant du cidre , et finit sa soirée au cinéma",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38202,"du cidre , et finit sa soirée au cinéma du",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38213,". Le lendemain matin , elle s' étrillait dans l'",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38223,eau tiède quand le téléphone l' appela . « Courez,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38229,"appela . « Courez , madame Sabrier ! Courez ,",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38240,Dieu de bois ! » Elle entendit la femme de,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38259,", monsieur ! » et bondit hors de l' eau",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38266,de l' eau . À la voir derrière elle nue,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38269,". À la voir derrière elle nue et ruisselante ,",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38280,"d' algue jaune frisée , Mme Sabrier cria de scandale",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38287,cria de scandale et s' enfuit . « Allô !,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38293,. « Allô ! dit Julie d' une voix haute,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38334,"et sept ? Non , je ne compte pas sortir",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38342,"pas sortir . Précisément , j' avais pris mes dispositions",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38345,"Précisément , j' avais pris mes dispositions pour rester chez",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38350,mes dispositions pour rester chez moi . Je n' en,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38352,pour rester chez moi . Je n' en bougerai pas,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38367,"monsieur . » Pendant qu' elle parlait , des gouttes",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38378,"eau , descendues parallèles de ses cheveux mouillés , se",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38389,"un moment au bout de ses seins , puis s'",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38398,"s' en détachaient , et Julie frémissait d' un froid",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38405,"d' un froid imaginaire . Elle vit ses cheveux ,",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38407,"froid imaginaire . Elle vit ses cheveux , ses cils",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38410,"Elle vit ses cheveux , ses cils collés : «",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38415,ses cils collés : « Je serai affreuse aujourd' hui,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38422,affreuse aujourd' hui … » Elle se chaussa de toile,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38429,"chaussa de toile blanche , arpenta pendant une heure et",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38444,"Bois , rentra affamée et grilla sur son réchaud un",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38446,rentra affamée et grilla sur son réchaud un bifteck bien,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38459,"épais , admira - t - elle , comme un",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38468,un dictionnaire » . Mais elle ne toucha pas à,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38477,"à la vaisselle , et rehaussa de rouge ses ongles",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38480,", et rehaussa de rouge ses ongles . Ses heures",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38483,de rouge ses ongles . Ses heures d' après -,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38508,d' un homme attendu . Elle prépara un plateau et,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38516,"plateau et deux tasses , roula dans un linge humide",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38549,le cœur . » Puis elle s' étendit à demi,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38566,. De temps en temps elle tournait la tête vers,Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38571,"elle tournait la tête vers son image , et la",Female
Colette_Julie-de-Carneilhan_<Marianne-1331>_38576,"son image , et la félicitait , avec un vague",Female
