,text_surronding,Gender
Melois-Clementine_Dehors-la-tempete_<J'-221>_4247,le cœur des téléspectatrices . J' aimerais moi aussi me,Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4249,des téléspectatrices . J' aimerais moi aussi me réveiller un,Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4299,"jaune et au retour , ma tante Jacqueline nous ferait",Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4315,"petits lardons , celle que j' aime tant . Mais",Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4332,la route à faire . Je chasse les miettes de,Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4343,"Fameuse Madeleine de Proust® , jette mon gobelet vide dans",Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4344,"Madeleine de Proust® , jette mon gobelet vide dans la",Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4352,"dans la poubelle jaune , déverrouille les portes de la",Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4359,portes de la voiture et mets le contact pour quitter,Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4378,détente est terminée . Parfois je m' amuse à dessiner,Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4403,que la mémoire . Si je croisais dans la rue,Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4413,"Astérix ou Gérard Depardieu , je les reconnaîtrais sans hésiter",Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4425,"sont des personnages connus , je sais très bien à",Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4437,"ressemblent . Pourtant , lorsque j' essaie de me souvenir",Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4472,évaporaient d' un coup . Je me trouve incapable de,Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4486,( ce qui ferait de moi un bien mauvais témoin,Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4505,"errent pourtant à demeure dans ma tête , quelque part",Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4572,et consignes inutiles qui ne me serviront plus jamais .,Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4585,la tête avec ça ? Je me souviens encore par,Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4598,ancien numéro de téléphone de mes parents ( 23 96,Female
Melois-Clementine_Dehors-la-tempete_<J'-221>_4607,96 72 41 ) . Je me souviens de la,Female
