,text_surronding,Gender
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_92953,mes enfants ! voilà donc votre vie ? Mais c',Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_92964,ma mort . Que deviendrez - vous donc quand je,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93028,ce n' est qu' à vos douleurs que je dois,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93033,vos douleurs que je dois votre présence . Vous ne,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93036,je dois votre présence . Vous ne me faites connaître,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93042,ne me faites connaître que vos larmes . Eh !,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93051,"! bien , oui , vous m' aimez , je",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93078,"tout recevoir . Oui , vous aurez beau le percer",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93096,"père . Je voudrais prendre vos peines , souffrir pour",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93101,"vos peines , souffrir pour vous . Ah ! quand",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93106,"vous . Ah ! quand vous étiez petites , vous",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93110,"quand vous étiez petites , vous étiez bien heureuses …",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93129,"là de bon , dit Delphine . Où sont les",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93148,le grand grenier . – Mon père ! ce n',Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93158,"est pas tout , dit Anastasie à l' oreille de",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93196,francs à payer . Il m' a promis d' être,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93210,plus jouer . Il ne me reste plus au monde,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93220,"que son amour , et je l' ai payé trop",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93232,ne pas mourir s' il m' échappait . Je lui,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93235,s' il m' échappait . Je lui ai sacrifié fortune,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93277,position . Maintenant il ne me doit pas que le,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93306,Sainte - Pélagie . – Je ne les ai pas,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93312,"ne les ai pas , Nasie . Plus , plus",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93346,"- vous - en , sauvez - vous avant !",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93353,vous avant ! Ah ! j' ai encore mes boucles,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93356,"Ah ! j' ai encore mes boucles d' argent ,",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93367,"couverts , les premiers que j' aie eus dans ma",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93371,"que j' aie eus dans ma vie . Enfin ,",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93376,"ma vie . Enfin , je n' ai plus que",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93391,viagère … – Qu' avez - vous donc fait de,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93396,- vous donc fait de vos rentes perpétuelles ?– Je,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93400,de vos rentes perpétuelles ?– Je les ai vendues en,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93405,Je les ai vendues en me réservant ce petit bout,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93413,petit bout de revenu pour mes besoins . Il me,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93417,pour mes besoins . Il me fallait douze mille francs,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93431,"à Fifine . – Chez toi , Delphine ? dit",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93433,". – Chez toi , Delphine ? dit madame de",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93486,"ma pauvre Delphine , arrête - toi . Vois où",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93515,"maîtresse . – Merci , Delphine . Dans la crise",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93529,", j' attendais mieux de toi ; mais tu ne",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93532,mieux de toi ; mais tu ne m' as jamais,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93543,". – Si , elle t' aime , Nasie ,",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93546,", elle t' aime , Nasie , cria le père",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93565,"heure . Nous parlions de toi , elle me soutenait",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93571,", elle me soutenait que tu étais belle et qu'",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93576,tu étais belle et qu' elle n' était que jolie,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93584,"que jolie , elle !– Elle ! répéta la comtesse",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93590,"! répéta la comtesse , elle est d' un beau",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93603,"Quand cela serait , dit Delphine en rougissant , comment",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93610,"rougissant , comment t' es - tu comportée envers moi",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93616,"tu comportée envers moi ? Tu m' as reniée ,",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93617,"comportée envers moi ? Tu m' as reniée , tu",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93621,"Tu m' as reniée , tu m' as fait fermer",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93622,"m' as reniée , tu m' as fait fermer les",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93633,"de toutes les maisons où je souhaitais aller , enfin",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93638,"je souhaitais aller , enfin tu n' as jamais manqué",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93647,manqué la moindre occasion de me causer de la peine,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93654,"de la peine . Et moi , suis - je",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93657,". Et moi , suis - je venue , comme",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93662,"- je venue , comme toi , soutirer à ce",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93690,"où il est ? Voilà ton ouvrage , ma sœur",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93693,"? Voilà ton ouvrage , ma sœur . Moi ,",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93696,"ouvrage , ma sœur . Moi , j' ai vu",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93698,"ma sœur . Moi , j' ai vu mon père",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93701,"Moi , j' ai vu mon père tant que j'",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93705,"vu mon père tant que j' ai pu , je",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93709,"que j' ai pu , je ne l' ai pas",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93721,"la porte , et ne suis pas venue lui lécher",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93729,lui lécher les mains quand j' avais besoin de lui,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93735,avais besoin de lui . Je ne savais seulement pas,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93749,ces douze mille francs pour moi . J' ai de,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93751,mille francs pour moi . J' ai de l' ordre,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93757,"ai de l' ordre , moi ! tu le sais",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93759,"l' ordre , moi ! tu le sais . D'",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93768,"D' ailleurs , quand papa m' a fait des cadeaux",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93774,"a fait des cadeaux , je ne les ai jamais",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93782,ai jamais quêtés . – Tu étais plus heureuse que,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93787,Tu étais plus heureuse que moi : monsieur de Marsay,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93795,"de Marsay était riche , tu en sais quelque chose",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93801,en sais quelque chose . Tu as toujours été vilaine,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93812,"l' or . Adieu , je n' ai ni sœur",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93822,", ni … – Tais - toi , Nasie !",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93825,"– Tais - toi , Nasie ! cria le père",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93841,a qu' une sœur comme toi qui puisse répéter ce,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93853,"monde ne croit plus , tu es un monstre ,",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93858,"tu es un monstre , lui dit Delphine . –",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93860,"un monstre , lui dit Delphine . – Mes enfants",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93863,"lui dit Delphine . – Mes enfants , mes enfants",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93866,". – Mes enfants , mes enfants , taisez -",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93874,"taisez - vous , ou je me tue devant vous",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93883,"vous . – Va , Nasie , je te pardonne",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93885,"– Va , Nasie , je te pardonne , dit",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93886,"Va , Nasie , je te pardonne , dit madame",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93890,"je te pardonne , dit madame de Nucingen en continuant",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93896,"de Nucingen en continuant , tu es malheureuse . Mais",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93901,tu es malheureuse . Mais je suis meilleure que tu,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93905,Mais je suis meilleure que tu ne l' es .,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93910,tu ne l' es . Me dire cela au moment,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93916,dire cela au moment où je me sentais capable de,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93923,"sentais capable de tout pour te secourir , même d'",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93933,"entrer dans la chambre de mon mari , ce que",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93938,"mon mari , ce que je ne ferais ni pour",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93943,je ne ferais ni pour moi ni pour … Ceci,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93954,digne de tout ce que tu as commis de mal,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93960,as commis de mal contre moi depuis neuf ans .,Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93966,"depuis neuf ans . – Mes enfants , mes enfants",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93969,". – Mes enfants , mes enfants , embrassez -",Neutral
Balzac-Honore-de_Le-Pere-Goriot_<votre-4670>_93977,embrassez - vous ! dit le père . Vous êtes,Neutral
