,text_surronding,Gender
Malraux-Andre_L-espoir_<Scali-7030>_113308,Pour la première fois . Scali se sentait en face,Male
Malraux-Andre_L-espoir_<Scali-7030>_113384,"ampoule électrique du couloir , Scali s' aperçut que les",Male
Malraux-Andre_L-espoir_<Scali-7030>_113454,"comme la barbe . – Vous êtes Giovanni Scali ,",Male
Malraux-Andre_L-espoir_<Scali-7030>_113456,"barbe . – Vous êtes Giovanni Scali , n' est",Male
Malraux-Andre_L-espoir_<Scali-7030>_113468,pas ? demanda - t - il en souriant .,Male
Malraux-Andre_L-espoir_<Scali-7030>_113474,il en souriant . – Votre fils vous a parlé,Male
Malraux-Andre_L-espoir_<Scali-7030>_113476,souriant . – Votre fils vous a parlé de moi,Male
Malraux-Andre_L-espoir_<Scali-7030>_113480,"fils vous a parlé de moi , dit celui -",Male
Malraux-Andre_L-espoir_<Scali-7030>_113483,"parlé de moi , dit celui - ci , étonné",Male
Malraux-Andre_L-espoir_<Scali-7030>_113490,"ci , étonné d' entendre son prénom . – Qui",Male
Malraux-Andre_L-espoir_<Scali-7030>_113497,". – Qui , mais je vous ai lu ,",Male
Malraux-Andre_L-espoir_<Scali-7030>_113498,"– Qui , mais je vous ai lu , je",Male
Malraux-Andre_L-espoir_<Scali-7030>_113502,"je vous ai lu , je vous ai lu .",Male
Malraux-Andre_L-espoir_<Scali-7030>_113503,"vous ai lu , je vous ai lu . .",Male
Malraux-Andre_L-espoir_<Scali-7030>_113509,ai lu . . . Scali savait que le père,Male
Malraux-Andre_L-espoir_<Scali-7030>_113576,A travers le lorgnon qu' il tenait à la main,Male
Malraux-Andre_L-espoir_<Scali-7030>_113582,"tenait à la main , Alvear regardait Scali avec une",Male
Malraux-Andre_L-espoir_<Scali-7030>_113584,"la main , Alvear regardait Scali avec une attention insistante",Male
Malraux-Andre_L-espoir_<Scali-7030>_113598,accorde aux objets singuliers . Il le dépassait d' une,Male
Malraux-Andre_L-espoir_<Scali-7030>_113599,aux objets singuliers . Il le dépassait d' une tête,Male
Malraux-Andre_L-espoir_<Scali-7030>_113606,d' une tête . – Vous êtes surpris ? demanda,Male
Malraux-Andre_L-espoir_<Scali-7030>_113611,Vous êtes surpris ? demanda Scali . – Voir un,Male
Malraux-Andre_L-espoir_<Scali-7030>_113625,ce . . . costume me surprend toujours . Scali,Male
Malraux-Andre_L-espoir_<Scali-7030>_113629,costume me surprend toujours . Scali était en uniforme .,Male
Malraux-Andre_L-espoir_<Scali-7030>_113669,", des livres ouverts . Alvear quitta la pièce d'",Male
Malraux-Andre_L-espoir_<Scali-7030>_113681,"très lourd , comme si ses épaules eussent été trop",Male
Malraux-Andre_L-espoir_<Scali-7030>_113688,"eussent été trop fortes pour ses jambes , revint avec",Male
Malraux-Andre_L-espoir_<Scali-7030>_113691,"fortes pour ses jambes , revint avec un second verre",Male
Malraux-Andre_L-espoir_<Scali-7030>_113703,"Non , merci , dit Scali . Malgré les volets",Male
Malraux-Andre_L-espoir_<Scali-7030>_113710,"Malgré les volets fermés , il entendait un bruit de",Male
Malraux-Andre_L-espoir_<Scali-7030>_113722,"un lointain accordéon . – Vous avez tort , car",Male
Malraux-Andre_L-espoir_<Scali-7030>_113744,celle des Charentes . Voulez - vous autre chose ?,Male
Malraux-Andre_L-espoir_<Scali-7030>_113750,vous autre chose ? – Ma voiture est en bas,Male
Malraux-Andre_L-espoir_<Scali-7030>_113756,voiture est en bas à votre disposition . Vous pouvez,Male
Malraux-Andre_L-espoir_<Scali-7030>_113759,bas à votre disposition . Vous pouvez quitter Madrid tout,Male
Malraux-Andre_L-espoir_<Scali-7030>_113767,"Madrid tout de suite . Alvear , qui venait de",Male
Malraux-Andre_L-espoir_<Scali-7030>_113769,"de suite . Alvear , qui venait de se caler",Male
Malraux-Andre_L-espoir_<Scali-7030>_113789,"puissant , sympathiquement crochu comme son fils , mais déplumé",Male
Malraux-Andre_L-espoir_<Scali-7030>_113799,", leva les yeux sur Scali : – Pour quoi",Male
Malraux-Andre_L-espoir_<Scali-7030>_113808,quoi faire ? – Jaime m' a demandé de passer,Male
Malraux-Andre_L-espoir_<Scali-7030>_113813,m' a demandé de passer vous prendre quand je reviendrais,Male
Malraux-Andre_L-espoir_<Scali-7030>_113816,de passer vous prendre quand je reviendrais du ministère .,Male
Malraux-Andre_L-espoir_<Scali-7030>_113821,je reviendrais du ministère . Je rentre à Alcala -,Male
Malraux-Andre_L-espoir_<Scali-7030>_113833,Hénarès . Le sourire d' Alvear était plus vieux que,Male
Malraux-Andre_L-espoir_<Scali-7030>_113838,Alvear était plus vieux que son corps : – A,Male
Malraux-Andre_L-espoir_<Scali-7030>_113843,"son corps : – A mon âge , on ne",Male
Malraux-Andre_L-espoir_<Scali-7030>_113854,"plus sans bibliothèque . – Vous vous rendez compte ,",Male
Malraux-Andre_L-espoir_<Scali-7030>_113882,. Mais que diable voulez - vous que j' y,Male
Malraux-Andre_L-espoir_<Scali-7030>_113885,diable voulez - vous que j' y fasse ? «,Male
Malraux-Andre_L-espoir_<Scali-7030>_113901,bien surprenantes . . . Je vous suis reconnaissant de,Male
Malraux-Andre_L-espoir_<Scali-7030>_113902,surprenantes . . . Je vous suis reconnaissant de l',Male
Malraux-Andre_L-espoir_<Scali-7030>_113909,reconnaissant de l' aide que vous m' offrez ; remerciez,Male
Malraux-Andre_L-espoir_<Scali-7030>_113910,de l' aide que vous m' offrez ; remerciez Jaime,Male
Malraux-Andre_L-espoir_<Scali-7030>_113916,"offrez ; remerciez Jaime , je vous prie , de",Male
Malraux-Andre_L-espoir_<Scali-7030>_113917,"; remerciez Jaime , je vous prie , de vous",Male
Malraux-Andre_L-espoir_<Scali-7030>_113921,"je vous prie , de vous l' avoir demandée .",Male
Malraux-Andre_L-espoir_<Scali-7030>_113937,– Les fascistes savent que votre fils est combattant .,Male
Malraux-Andre_L-espoir_<Scali-7030>_113944,est combattant . . . Vous vous rendez compte que,Male
Malraux-Andre_L-espoir_<Scali-7030>_113949,Vous vous rendez compte que vous risquez fort d' être,Male
Malraux-Andre_L-espoir_<Scali-7030>_113956,fort d' être fusillé ? Alvear sourit de ses paupières,Male
Malraux-Andre_L-espoir_<Scali-7030>_113959,fusillé ? Alvear sourit de ses paupières épaisses et de,Male
Malraux-Andre_L-espoir_<Scali-7030>_113964,"ses paupières épaisses et de ses joues tombantes , et",Male
Malraux-Andre_L-espoir_<Scali-7030>_113969,"ses joues tombantes , et montra la bouteille du lorgnon",Male
Malraux-Andre_L-espoir_<Scali-7030>_113975,la bouteille du lorgnon qu' il tenait à la main,Male
Malraux-Andre_L-espoir_<Scali-7030>_113982,à la main : – J' ai acheté la fine,Male
Malraux-Andre_L-espoir_<Scali-7030>_113989,acheté la fine . » Il avait le même nez,Male
Malraux-Andre_L-espoir_<Scali-7030>_114018,où l' ombre faisait sous son front de grandes lunettes,Male
Malraux-Andre_L-espoir_<Scali-7030>_114026,"grandes lunettes noires . « Vous voulez dire , reprit",Male
Malraux-Andre_L-espoir_<Scali-7030>_114031,"Vous voulez dire , reprit - il , que la",Male
Malraux-Andre_L-espoir_<Scali-7030>_114038,", que la menace devrait me séparer de . .",Male
Malraux-Andre_L-espoir_<Scali-7030>_114044,séparer de . . . Il montra les murs chargés,Male
Malraux-Andre_L-espoir_<Scali-7030>_114062,? C' est étrange : j' ai vécu quarante ans,Male
Malraux-Andre_L-espoir_<Scali-7030>_114077,"l' art , et , vous , un artiste ,",Male
Malraux-Andre_L-espoir_<Scali-7030>_114082,"vous , un artiste , vous vous étonnez que je",Male
Malraux-Andre_L-espoir_<Scali-7030>_114086,", vous vous étonnez que je continue . . .",Male
Malraux-Andre_L-espoir_<Scali-7030>_114095,". « Écoutez bien , monsieur Scali : j' ai",Male
Malraux-Andre_L-espoir_<Scali-7030>_114098,"bien , monsieur Scali : j' ai dirigé pendant des",Male
Malraux-Andre_L-espoir_<Scali-7030>_114109,une galerie de tableaux . J' ai introduit ici le,Male
Malraux-Andre_L-espoir_<Scali-7030>_114208,"vous . Réfléchissez . Quand vous saurez pourquoi , vous",Male
Malraux-Andre_L-espoir_<Scali-7030>_114212,"Quand vous saurez pourquoi , vous reviendrez . » Entre",Male
Malraux-Andre_L-espoir_<Scali-7030>_114221,Entre tous les hommes que Scali rencontrait ou avec lesquels,Male
Malraux-Andre_L-espoir_<Scali-7030>_114226,Scali rencontrait ou avec lesquels il vivait depuis la guerre,Male
Malraux-Andre_L-espoir_<Scali-7030>_114232,"vivait depuis la guerre , Garcia seul avait l' habitude",Male
Malraux-Andre_L-espoir_<Scali-7030>_114245,de l' esprit . Et Scali se sentait d' autant,Male
Malraux-Andre_L-espoir_<Scali-7030>_114261,"intellectuelle qui s' établissait entre le vieillard et lui ,",Male
Malraux-Andre_L-espoir_<Scali-7030>_114264,"établissait entre le vieillard et lui , que sa journée",Male
Malraux-Andre_L-espoir_<Scali-7030>_114267,"vieillard et lui , que sa journée avait été plus",Male
Malraux-Andre_L-espoir_<Scali-7030>_114286,"faible , l' univers où il trouvait sa valeur l'",Male
Malraux-Andre_L-espoir_<Scali-7030>_114288,l' univers où il trouvait sa valeur l' attirait .,Male
Malraux-Andre_L-espoir_<Scali-7030>_114290,où il trouvait sa valeur l' attirait . – Elles,Male
Malraux-Andre_L-espoir_<Scali-7030>_114300,revenaient ? demanda - t - il . – Elles,Male
Malraux-Andre_L-espoir_<Scali-7030>_114350,plus beaux Greco étaient chez moi . – Quand acceptiez,Male
Malraux-Andre_L-espoir_<Scali-7030>_114355,moi . – Quand acceptiez - vous ? Alvear leva,Male
Malraux-Andre_L-espoir_<Scali-7030>_114371,frisés . – Quand elles me répondaient : « Parce,Male
Malraux-Andre_L-espoir_<Scali-7030>_114390,"quand elles étaient riches , je le leur vendais ,",Male
Malraux-Andre_L-espoir_<Scali-7030>_114409,"pauvre , eh ! il m' arrivait de le lui",Male
Malraux-Andre_L-espoir_<Scali-7030>_114447,"ces volets intérieurs , dit Alvear indifférent , on ne",Male
Malraux-Andre_L-espoir_<Scali-7030>_114461,lumière du dehors . « J' ai vendu selon ma,Male
Malraux-Andre_L-espoir_<Scali-7030>_114465,"« J' ai vendu selon ma vérité , monsieur Scali",Male
Malraux-Andre_L-espoir_<Scali-7030>_114486,plus loin ? Cette nuit je vis avec elle .,Male
Malraux-Andre_L-espoir_<Scali-7030>_114497,Maures ? non : ça m' est égal . .,Male
Malraux-Andre_L-espoir_<Scali-7030>_114504,égal . . . – Vous vous laisseriez tuer par,Male
Malraux-Andre_L-espoir_<Scali-7030>_114519,indifférence . . . » Alvear se leva à demi,Male
Malraux-Andre_L-espoir_<Scali-7030>_114536,"bras du fauteuil , et regarda Scali un peu théâtralement",Male
Malraux-Andre_L-espoir_<Scali-7030>_114537,"du fauteuil , et regarda Scali un peu théâtralement ,",Male
Malraux-Andre_L-espoir_<Scali-7030>_114547,comme pour souligner ce qu' il disait : « Par,Male
Malraux-Andre_L-espoir_<Scali-7030>_114561,"« Pourtant , pourtant , vous voyez ce livre :",Male
Malraux-Andre_L-espoir_<Scali-7030>_114571,c' est Don Quichotte . J' ai voulu le lire,Male
Malraux-Andre_L-espoir_<Scali-7030>_114601,"on s' est battu , j' ai vu en face",Male
Malraux-Andre_L-espoir_<Scali-7030>_114637,"c' est tout , dit Alvear , la pointe de",Male
Malraux-Andre_L-espoir_<Scali-7030>_114667,". – Bien , dit Scali : c' est mettre",Male
Malraux-Andre_L-espoir_<Scali-7030>_114715,des œuvres . . . Scali comprit enfin ce qui,Male
Malraux-Andre_L-espoir_<Scali-7030>_114720,Scali comprit enfin ce qui le troublait depuis le début,Male
Malraux-Andre_L-espoir_<Scali-7030>_114734,toute l' intensité du visage du vieillard était dans ses,Male
Malraux-Andre_L-espoir_<Scali-7030>_114738,visage du vieillard était dans ses yeux ; avec l',Male
Malraux-Andre_L-espoir_<Scali-7030>_114754,"entraîné par la ressemblance , Scali , chaque fois que",Male
Malraux-Andre_L-espoir_<Scali-7030>_114759,"Scali , chaque fois que son interlocuteur retirait son lorgnon",Male
Malraux-Andre_L-espoir_<Scali-7030>_114762,"fois que son interlocuteur retirait son lorgnon , attendait des",Male
Malraux-Andre_L-espoir_<Scali-7030>_114787,", cette nuit , reprit le vieillard : les gens",Male
Malraux-Andre_L-espoir_<Scali-7030>_114842,relire Numance . Vous souvenez - vous ? La Guerre,Male
Malraux-Andre_L-espoir_<Scali-7030>_114865,"de pas qui courent . Il se leva , chercha",Male
Malraux-Andre_L-espoir_<Scali-7030>_114869,". Il se leva , chercha l' édition des œuvres",Male
Malraux-Andre_L-espoir_<Scali-7030>_114880,"de Cervantès , ne la trouva pas . – Tout",Male
Malraux-Andre_L-espoir_<Scali-7030>_114893,dessous avec cette guerre ! Il tira de sa bibliothèque,Male
Malraux-Andre_L-espoir_<Scali-7030>_114896,guerre ! Il tira de sa bibliothèque un autre livre,Male
Malraux-Andre_L-espoir_<Scali-7030>_114903,"un autre livre , et lut à haute voix trois",Male
Malraux-Andre_L-espoir_<Scali-7030>_114952,"et dans la poésie , il lisait avec lenteur ,",Male
Malraux-Andre_L-espoir_<Scali-7030>_114976,"timbre , aussi vieille que son sourire . Le bruit",Male
Malraux-Andre_L-espoir_<Scali-7030>_115004,nuit et du jour que Scali sentait encore collés à,Male
Malraux-Andre_L-espoir_<Scali-7030>_115009,"Scali sentait encore collés à lui , semblaient tourner comme",Male
Malraux-Andre_L-espoir_<Scali-7030>_115031,". « Bien entendu , je puis être tué par",Male
Malraux-Andre_L-espoir_<Scali-7030>_115040,par les Arabes . Et je puis être tué aussi,Male
Malraux-Andre_L-espoir_<Scali-7030>_115065,"une chose si difficile , monsieur Scali , que d'",Male
Malraux-Andre_L-espoir_<Scali-7030>_115122,. . « Et pourtant j' avais peur de la,Male
Malraux-Andre_L-espoir_<Scali-7030>_115129,"peur de la mort quand j' étais jeune » ,",Male
Malraux-Andre_L-espoir_<Scali-7030>_115135,"étais jeune » , dit - il un peu plus",Male
Malraux-Andre_L-espoir_<Scali-7030>_115156,La curiosité . . . Il posa Quevedo sur un,Male
Malraux-Andre_L-espoir_<Scali-7030>_115163,Quevedo sur un rayon . Scali n' avait pas envie,Male
