,text_surronding,Gender
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5000,". Muette de joie , Alice s' arrêta sur le",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5019,"! dit doucement Hélène , ton grand désir est enfin",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5033,poupée . . . pour moi ! . . .,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5039,! . . . à moi !! s' écria la,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5043,à moi !! s' écria la petite fille retrouvant enfin,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5062,. . A qui veux - tu donc qu' elle,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5071,elle soit destinée ? Es - tu contente ? —,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5081,"Oh ! oui ! fit l' enfant , en frappant",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5086,"l' enfant , en frappant ses mains l' une contre",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5097,autre . — La trouves - tu jolie ? —,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5102,- tu jolie ? — Je le crois bien !,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5141,"Oui , chère sœurette . Alice sauta au cou d'",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5150,d' Hélène . — Que je te remercie ! dit,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5155,je te remercie ! dit - elle . Tu ne,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5164,ne peux savoir comme cela me fait plaisir . —,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5184,"rieuse , mais te souviens - tu de la promesse",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5190,tu de la promesse que tu m' as faite sur,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5211,"pour habiller la poupée de tes rêves , si jamais",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5216,"tes rêves , si jamais tu la possédais . .",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5242,blouse . . . — Je lui ferai des robes,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5274,"entr' ouverte , que je te plains ! Alice va",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5279,te plains ! Alice va te tailler une belle besogne,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5306,"les chapeaux , ce sera toi . qui les feras",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5308,", ce sera toi . qui les feras , crois",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5322,"— Qu' importe ! murmura Hélène , si Alice est",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5330,"Alice est contente . — Tu la gâtes trop ,",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5368,vrai bijou! Où l' as - tu achetée ? —,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5401,êtes même pas aperçus de ma courte absence . —,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5410,— En effet . Que tu es bonne pour ta,Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5414,"Que tu es bonne pour ta sœur , mon Hélène",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5417,"bonne pour ta sœur , mon Hélène ! . .",Female
Lensia-Jenny_Genie-du-foyer_<Alice-204>_5423,Hélène ! . . . Tu me fais plaisir .,Female
