,text_surronding,Gender
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19386,J' avais l' âge de Joe . Mes parents désapprouvaient,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19396,à fond mes ambitions de magicien . « Tu seras,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19522,". – Bon , coupa Joe . Tu me pistonnes",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19603,"une heure plus tard , Joe Whip était engagé comme",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19620,Bobby' s Room ? demanda le garçon . – Non,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19684,– Pourquoi envoies - tu Joe dans ce tripot géant,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19697,elle . – Parce qu' il me l' a demandé,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19724,ne pense pas que tu l' aies pistonné uniquement pour,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19738,que tu es soulagé : il sera loin de moi,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19795,Veux - tu toujours qu' il parte ? – C',Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19801,parte ? – C' est lui qui le veut .,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19802,? – C' est lui qui le veut . –,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19807,qui le veut . – Il me manquera . –,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19812,Il me manquera . – Il me manquera aussi .,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19818,me manquera aussi . Nous le reverrons . Au début,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19824,"reverrons . Au début , Joe se conduisit comme un",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19833,un étudiant : dès qu' il avait un week -,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19842,"- end de libre , il faisait de l' auto",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19855,"venir à Reno , où il arrivait avec du linge",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19862,avec du linge sale . Il passait ses deux jours,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19864,linge sale . Il passait ses deux jours à raconter,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19881,", à leur parler de ses amis et à leur",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19917,de ping - pong qu' il débarqua dans son ancienne,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19920,pong qu' il débarqua dans son ancienne maison . –,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19928,. – Une occasion . J' ai pu l' acheter,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19935,"pu l' acheter grâce à mes pourboires . Maintenant ,",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19940,"mes pourboires . Maintenant , je pourrai venir vous voir",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19979,l' on s' établit . Joe vint de moins en,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19990,". À la place , il acheta un téléphone cellulaire",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_19996,acheta un téléphone cellulaire et se mit à appeler à,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20006,tout bout de champ . Il adorait raconter ses gains,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20009,champ . Il adorait raconter ses gains . – Quand,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20015,gains . – Quand passes - tu nous voir ?,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20035,week - end ? – Tu rigoles ? C' est,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20064,réponse classique . – Sais - tu que tu ne,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20067,– Sais - tu que tu ne parles que d',Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20074,parles que d' argent ? lui dit un jour Christina,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20090,Vegas . De quoi crois - tu qu' il est,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20102,? – Je pensais que tu y étais pour la,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20112,"magie . Du coup , ses coups de téléphone devinrent",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20123,"rares . Un matin , Norman trouva sur son répondeur",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20126,"matin , Norman trouva sur son répondeur un message extatique",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20132,"répondeur un message extatique de Joe , laissé à trois",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20158,"au Bellagio , voici que je suis nommé croupier dans",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20169,Bobby' s Room . » Norman poussa un juron tel,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20182,ose le transcrire . Comment ce gamin avait - il,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20185,. Comment ce gamin avait - il réussi un exploit,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20195,de cette envergure ? À sa fierté incrédule succéda son,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20199,À sa fierté incrédule succéda son angoisse . Il appela,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20202,incrédule succéda son angoisse . Il appela Joe et le,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20204,son angoisse . Il appela Joe et le félicita sans,Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20206,". Il appela Joe et le félicita sans mesure ,",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20207,"Il appela Joe et le félicita sans mesure , puis",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20212,"félicita sans mesure , puis il dit : – Rassure",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20217,"il dit : – Rassure - moi , tu n'",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20220,"– Rassure - moi , tu n' as rien commis",Male
Nothomb-Amelie_Tuer-le-pere_<Joe-697>_20237,", non ? – Excuse - moi . Et tu",Male
