,text_surronding,Gender
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_6882,une de ses robes à la petite Jeanne « Mon,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_6918,pas en donner une à la petite Jeanne ? J',Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_6928,avais le cœur gros en la voyant au lit faute,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_6948,d' un mauvais usage pour cette enfant ; elles resteraient,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_6963,"auprès desquels il faut qu' elle passe , et la",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_6973,boue des mauvais chemins où elle est obligée de marcher,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_6982,marcher emporterait le morceau quand elle voudrait les décrotter .,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_6996,", chère maman , pour lui donner une robe ?",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7025,oh si ! dit vivement la petite fille ; je,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7029,vivement la petite fille ; je vais lui en acheter,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7031,petite fille ; je vais lui en acheter une ;,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7073,"Sophie , la sœur d' Isaure , qui avait quatorze",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7075,"la sœur d' Isaure , qui avait quatorze ans ,",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7116,". — Mon frère , tu as une cravate noire",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7144,"bonnet à Jeanne , et tu achèteras de la dentelle",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7157,garnir . — Il ne me reste plus à donner,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7199,qu' ils voulaient faire pour Jeanne . « Tout cela,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7227,"souliers . Vous habillez complètement cette petite , et vous",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7232,"cette petite , et vous la laissez nu - pieds",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7262,", pour que rien ne lui manque . » On",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7280,"de couper les vêtements de la petite Jeanne , afin",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7288,", afin de pouvoir les lui donner le vendredi suivant",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7311,"pas perdre de temps . Isaure fit les ourlets ,",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7318,"les ourlets , pendant que sa mère , sa sœur",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7321,"pendant que sa mère , sa sœur et la bonne",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7380,action que vous faites . Vous avez oublié le mouchoir,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7402,» Chapitre 17 Isaure habille la petite Jeanne LE VENDREDI,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7408,"petite Jeanne LE VENDREDI , ISAURE S' ÉVEILLA plus tôt",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7420,l' ordinaire ; le cœur lui battait bien fort en,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7429,en pensant au plaisir qu' elle allait faire à la,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7433,qu' elle allait faire à la petite Jeanne . Longtemps,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7442,"Longtemps avant le déjeuner , elle était à la grille",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7449,"à la grille , que son frère lui avait ouverte",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7451,"grille , que son frère lui avait ouverte , et",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7459,", et à chaque instant elle allait sur le chemin",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7467,"le chemin pour voir si Jeanne arrivait . Enfin ,",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7472,"Jeanne arrivait . Enfin , elle parut au bout de",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7480,bout de l' avenue : Isaure alla au - devant,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7486,alla au - devant d' elle et la prit par,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7488,- devant d' elle et la prit par la main,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7494,prit par la main ; elle l' amena toujours courant,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7495,par la main ; elle l' amena toujours courant dans,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7510,"la maison , puis dans sa chambre . Quand elles",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7524,Sophie et la bonne déshabillèrent l' enfant et lui mirent,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7527,bonne déshabillèrent l' enfant et lui mirent sa chemise neuve,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7529,l' enfant et lui mirent sa chemise neuve et le,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7536,neuve et le reste de ses habits . On la,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7540,"de ses habits . On la coiffa ; mais ,",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7548,"mais , quand il fallut lui mettre ses souliers ,",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7550,"quand il fallut lui mettre ses souliers , on s'",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7577,"; mesdemoiselles , il faudra lui en tricoter ; comme",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7587,"il fait grand chaud , elle s' en passera bien",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7598,ici à ce que vous lui en ayez fait .,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7610,", je crois bien que la pauvre petite n' en",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7625,"Oui ! oui ! dit Isaure , je vais commencer",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7627,"oui ! dit Isaure , je vais commencer dès demain",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7633,vais commencer dès demain à lui en faire une paire,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7641,"une paire ; le voulez - vous , dites ,",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7646,"- vous , dites , maman ? ajouta - t",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7651,maman ? ajouta - t - elle en s' adressant,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7675,", mon enfant ; si tu emploies bien ton temps",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7678,"; si tu emploies bien ton temps , tu les",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7681,"emploies bien ton temps , tu les auras finis dans",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7690,dans quinze jours . » La petite Jeanne remercia ces,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7698,remercia ces dames de tout son cœur . Isaure la,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7702,tout son cœur . Isaure la ramena sous le berceau,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7708,ramena sous le berceau pour la faire voir à son,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7712,pour la faire voir à son père et à Auguste,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7719,"et à Auguste ; on la fit déjeuner , et",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7737,"centimes dans la poche de son tablier neuf , on",Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7746,on fit un paquet de ses vieux habits . Elle,Female
Carraud-Zulma-Tourangin-Mme_La-petite-Jeanne_<la petite Jeanne-257>_7750,de ses vieux habits . Elle le prit et s',Female
