,text_surronding,Gender
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38777,aussi inerte à remuer qu' Albert Forlacroix . — Marcel,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38786,"Marcel est enfant unique , je crois ? … Et",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38810,de bien ? … Je vous demande cela parce que,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38831,pauvre femme … — Ne vous en faites pas pour,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38859,"! … Car , plus j' y pense … Tenez",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38863,plus j' y pense … Tenez ! Voulez - vous,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38866,pense … Tenez ! Voulez - vous que je vous,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38869,"! Voulez - vous que je vous dise , entre",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38870,"Voulez - vous que je vous dise , entre nous",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38888,"… Un instant , que je donne un coup de",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38895,un coup de téléphone … J' allais oublier et cela,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38907,"être grave … Allô , mademoiselle … C' est moi",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38909,"… Allô , mademoiselle … C' est moi , oui",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38911,", mademoiselle … C' est moi , oui … Ma",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38915,"est moi , oui … Ma dette en chocolats …",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38926,"! c' est vrai , vous préférez les marrons glacés",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38934,"marrons glacés … bref , ma dette est de plus",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38948,"Le bureau est fermé , je sais … voulez -",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38952,", je sais … voulez - vous cependant me donner",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38955,… voulez - vous cependant me donner Nantes ? …,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_38968,", oui … Merci , mademoiselle … Allons ! Il",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39016,Peu lui importait alors que votre sœur ne fût pas,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39040,a envisagé la possibilité de l' épouser … Il ne,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39045,l' épouser … Il ne vous en a pas parlé,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39065,nous parlions pas ! — J' oubliais ! Puisqu' il,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39073,"Puisqu' il est allé trouver votre père , il aurait",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39080,", il aurait pu aller vous voir aussi , vous",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39084,"aller vous voir aussi , vous dire que ce n'",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39093,"n' était pas ce que vous pensiez , qu' il",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39106,intentions … Enfin ! Si vous affirmez qu' il ne,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39124,"Oui ! … Ici , Maigret … Dites donc …",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39129,Maigret … Dites donc … Je voudrais que vous me,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39132,donc … Je voudrais que vous me rendiez un service,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39133,… Je voudrais que vous me rendiez un service …,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39139,rendiez un service … Avez - vous l' adresse de,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39173,"son plein gré , sinon je dois attendre demain pour",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39187,le juge d' instruction … Je voudrais que vous me,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39190,instruction … Je voudrais que vous me l' ameniez …,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39191,… Je voudrais que vous me l' ameniez … Cette,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39211,kilomètres … Où ? … Je serai probablement à la,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39228,de rien … Merci ! Il raccrocha et prit son,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39231,Merci ! Il raccrocha et prit son air le plus,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39232,! Il raccrocha et prit son air le plus cordial,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39239,le plus cordial . — Vous m' excusez ? …,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39240,plus cordial . — Vous m' excusez ? … Une,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39247,? … Une formalité que j' avais oubliée … Supposez,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39289,"le désert … Or , j' en arrive justement à",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39294,j' en arrive justement à mon idée … Marcel envisage,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39315,"une jeune fille anormale … Lui - même , malgré",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39320,"Lui - même , malgré son amour , est un",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39355,sueur sur le front de Forlacroix ? — Il se,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39358,front de Forlacroix ? — Il se souvient alors qu',Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39365,"souvient alors qu' un de ses anciens camarades , du",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39372,"camarades , du temps où il naviguait à bord du",Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39386,comme médecin à Nantes … Il va le trouver …,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39391,Il va le trouver … Il lui demande conseil …,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39418,médecin viendra l' examiner … Albert écrasa sa cigarette sous,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39420,l' examiner … Albert écrasa sa cigarette sous son talon,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39423,Albert écrasa sa cigarette sous son talon et en alluma,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39427,sous son talon et en alluma une autre . —,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39446,connais pas aussi bien que vous votre ancien ami Airaud,Male
Simenon-Georges_La-maison-du-juge_<Albert Forlacroix-1944>_39495,Qu' est - ce que vous en pensez ? —,Male
