,text_surronding,Gender
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_53988,salle - à - manger un valet vêtu comme un,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_53996,comme un banquier et à qui le groom l' avait,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54003,"groom l' avait adressé , lequel lui répondit , en",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54004,"l' avait adressé , lequel lui répondit , en le",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54026,"Il y a , dit - il en finissant ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54072,"baron de Canalis , répondit le valet de chambre ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54083,bien le grand poète dont vous parlez ; mais il,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54161,laissé sur une chaise par le valet de chambre .,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54223,Ces avertissements muets firent rentrer Dumay dans son bon sens,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54225,"muets firent rentrer Dumay dans son bon sens , pendant",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54231,"bon sens , pendant que le valet de chambre demandait",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54237,valet de chambre demandait à son maître s' il voulait,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54240,demandait à son maître s' il voulait recevoir un inconnu,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54243,"maître s' il voulait recevoir un inconnu , venu tout",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54252,"tout exprès du Havre pour le voir , un nommé",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54255,"Havre pour le voir , un nommé Dumay . –",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54262,Dumay . – Qu' est - ce ? dit Canalis,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54269,? dit Canalis . – Un homme bien couvert et,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54282,"un signe d' assentiment , le valet de chambre sortit",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54288,"valet de chambre sortit et revint , il annonça :",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54290,"chambre sortit et revint , il annonça : – Monsieur",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54294,", il annonça : – Monsieur Dumay . Quand il",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54298,"– Monsieur Dumay . Quand il s' entendit annoncer ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54304,"s' entendit annoncer , quand il fut devant Canalis ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54338,"maison Mignon , et qu' il reçut le regard apprêté",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54343,il reçut le regard apprêté du poète qui jouait avec,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54345,le regard apprêté du poète qui jouait avec les glands,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54351,jouait avec les glands de sa somptueuse robe de chambre,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54357,"somptueuse robe de chambre , Dumay fut si complétement interdit",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54363,fut si complétement interdit qu' il se laissa interpeller par,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54368,il se laissa interpeller par le grand homme . –,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54376,. – À quoi dois - je l' honneur de,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54381,"- je l' honneur de votre visite , monsieur ?–",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54384,"honneur de votre visite , monsieur ?– Monsieur … dit",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54386,"votre visite , monsieur ?– Monsieur … dit Dumay qui",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54389,monsieur ?– Monsieur … dit Dumay qui resta debout .,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54390,?– Monsieur … dit Dumay qui resta debout . –,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54396,resta debout . – Si vous en avez pour long,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54405,"long - temps ? fit Canalis en interrompant , je",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54409,"fit Canalis en interrompant , je vous prierai de vous",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54410,"Canalis en interrompant , je vous prierai de vous asseoir",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54417,de vous asseoir … Et Canalis se plongea dans son,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54421,Et Canalis se plongea dans son fauteuil à la Voltaire,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54427,"fauteuil à la Voltaire , se croisa les jambes ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54432,"se croisa les jambes , éleva la supérieure en la",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54445,"hauteur de l' œil , regarda fixement Dumay qui se",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54447,"l' œil , regarda fixement Dumay qui se trouva ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54448,"œil , regarda fixement Dumay qui se trouva , selon",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54453,"qui se trouva , selon son expression soldatesque , entièrement",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54461,", entièrement mécanisé . – Je vous écoute , monsieur",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54462,"entièrement mécanisé . – Je vous écoute , monsieur ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54465,"– Je vous écoute , monsieur , dit le poète",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54468,"écoute , monsieur , dit le poète , mes moments",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54471,", dit le poète , mes moments sont précieux ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54476,"mes moments sont précieux , le ministre m' attend …",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54478,"sont précieux , le ministre m' attend … – Monsieur",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54482,"ministre m' attend … – Monsieur , reprit Dumay ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54485,"… – Monsieur , reprit Dumay , je serai bref",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54487,"Monsieur , reprit Dumay , je serai bref . Vous",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54491,", je serai bref . Vous avez séduit , je",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54495,". Vous avez séduit , je ne sais comment ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54522,"deux nobles familles , et je viens vous demander quelles",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54524,"familles , et je viens vous demander quelles sont vos",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54528,viens vous demander quelles sont vos intentions ? … Canalis,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54532,"sont vos intentions ? … Canalis qui , depuis trois",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54533,"vos intentions ? … Canalis qui , depuis trois mois",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54545,"occupait d' affaires graves , qui voulait être fait commandeur",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54575,lettre du Havre . – Moi ? … s' écria,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54582,… s' écria - t - il . – Vous,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54586,"t - il . – Vous , répéta Dumay .",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54589,". – Vous , répéta Dumay . – Monsieur ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54592,", répéta Dumay . – Monsieur , répondit Canalis en",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54595,". – Monsieur , répondit Canalis en souriant , je",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54599,"répondit Canalis en souriant , je ne sais pas plus",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54606,"sais pas plus ce que vous voulez me dire ,",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54608,"plus ce que vous voulez me dire , que si",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54613,"me dire , que si vous me parliez hébreu …",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54614,"dire , que si vous me parliez hébreu … Moi",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54618,"vous me parliez hébreu … Moi , séduire une jeune",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54626,une jeune fille ? … moi qui … – Un,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54627,jeune fille ? … moi qui … – Un superbe,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54639,dessina sur les lèvres de Canalis . – Allons donc,Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54645,". – Allons donc , monsieur ! je ne suis",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54647,"Allons donc , monsieur ! je ne suis pas assez",Male
Balzac-Honore-de_Modeste-Mignon_<un valet vêtu comme un banquier-3064>_54664,"petit fruit sauvage , quand j' ai de beaux et",Male
