,text_surronding,Gender
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28065,enfants mettent leurs chapeaux ; Sophie se précipite sur le,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28072,précipite sur le sien et se dirige vers la porte,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28073,"sur le sien et se dirige vers la porte ,",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28097,aux enfants ; elle appelle Sophie d' un ton sec,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28110,"donc me dire adieu , mademoiselle . Vilaine sans cœur",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28112,"dire adieu , mademoiselle . Vilaine sans cœur , vous",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28116,". Vilaine sans cœur , vous avez l' air enchantée",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28147,"Maman ne voyagerait pas sans moi , certainement , dit",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28152,"moi , certainement , dit Marguerite avec vivacité , ni",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28189,"les aimerions pas . » Sophie trembla , Camille et",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28237,"de donner un soufflet à Marguerite , mais elle se",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28247,"contint , et , appelant Sophie une seconde fois ,",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28253,"une seconde fois , elle lui donna sur le front",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28262,front un baiser sec et lui dit en la repoussant,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28265,sec et lui dit en la repoussant : « Je,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28272,": « Je vois , mademoiselle , que vous dites",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28275,"vois , mademoiselle , que vous dites de moi de",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28283,moi de jolies choses à vos amies ! prenez garde,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28286,choses à vos amies ! prenez garde à vous ;,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28289,amies ! prenez garde à vous ; je reviendrai un,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28299,jour ! Adieu ! » Sophie voulut lui baiser la,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28308,la main ; Mme Fichini la frappa du revers de,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28317,de cette main en la lui retirant avec colère .,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28322,lui retirant avec colère . La petite fille s' esquiva,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28328,petite fille s' esquiva et monta avec précipitation dans la,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28367,"le siège , Madeleine , Sophie et Marguerite sur le",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28369,", Madeleine , Sophie et Marguerite sur le devant ,",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28379,et les chevaux partirent . Sophie commençait à respirer librement,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28395,: Arrêtez ! arrêtez ! La pauvre Sophie faillit s',Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28402,Sophie faillit s' évanouir ; elle craignait que sa belle,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28405,évanouir ; elle craignait que sa belle - mère n',Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28416,changé d' idée et ne la rappelât . Le cocher,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28443,… fait dire … à Mlle Sophie … qu' elle,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28447,à Mlle Sophie … qu' elle a … oublié …,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28452,"elle a … oublié … ses affaires … , qu'",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28457,"ses affaires … , qu' elle ne les recevra que",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28469,"… , à moins que Mademoiselle n' aime mieux revenir",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28481,à la maison . » Sophie revint à la vie,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28488,"à la vie ; dans sa joie , elle tendit",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28491,"; dans sa joie , elle tendit la main au",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28505,", merci , Antoine ; je suis fâchée que vous",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28520,si vite . Remerciez bien ma belle - mère ;,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28529,; dites - lui que je ne veux pas la,Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28537,"pas la déranger , que j' aime mieux me passer",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28543,"aime mieux me passer de mes affaires , que je",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28547,"de mes affaires , que je les attendrai demain chez",Female
Segur-comtesse-de_Les-Petites-Filles-Modeles_<Sophie-922>_28571,", voyant l' inquiétude de Sophie , ordonna au cocher",Female
