,text_surronding,Gender
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15590,"de bourgeois . Or , un homme qui avait vu",Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15592,". Or , un homme qui avait vu le petit",Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15607,bois le suivait partout . Cet homme l' épiait sans,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15617,cesse et tout le monde le voyait épier . Il,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15647,les dunes où on ne le vît questionner . Marie,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15656,Marie Aidelle montra à Oesterer cet homme qui parlait contre,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15658,montra à Oesterer cet homme qui parlait contre lui .,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15693,rit . Un jour où l' homme s' était accroupi,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15699,homme s' était accroupi et écoutait l' oreille collée à,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15718,"qui était leur champion , l' immobilisa , liant ses",Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15742,"oreille à la porte . L' homme resta là ,",Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15755,. Tout le village vint le voir . Même les,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15769,voir et riaient . Ils le déculottèrent de ses chausses,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15772,. Ils le déculottèrent de ses chausses et déchirèrent sa,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15776,de ses chausses et déchirèrent sa chemise . Il ne,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15779,et déchirèrent sa chemise . Il ne savait pas comment,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15789,ôter le clou sans arracher son oreille . Il criait,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15792,sans arracher son oreille . Il criait qu' on vînt,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15797,Il criait qu' on vînt le déclouer mais personne ne,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15806,ne s' y risquait . L' homme qui avait été,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15808,y risquait . L' homme qui avait été victime de,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15828,elle mît un mouchoir sur son visage pour qu' on,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15839,vît pas la honte qu' il ressentait de sa position,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15842,honte qu' il ressentait de sa position et des besoins,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15848,position et des besoins qu' il faisait sous lui .,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15851,besoins qu' il faisait sous lui . Son propos attendrit,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15853,il faisait sous lui . Son propos attendrit la femme,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15860,attendrit la femme mais elle le laissa parier car elle,Male
Quignard-Pascal_Terrasse-a-Rome_<un homme-980>_15886,étain . Finalement une nuit l' homme arracha son oreille,Male
