,text_surronding,Gender
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120615,"de la faire prier pour Zénon , dont elle ne",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120617,"faire prier pour Zénon , dont elle ne se souvenait",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120644,pour un pauvre prisonnier . Il refusa le souper de,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120653,de bœuf rôti qu' elle lui avait préparé et monta,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120657,elle lui avait préparé et monta aussitôt se mettre au,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120664,se mettre au lit . Il tremblait de froid ;,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120683,de bonnes cendres chaudes . Il mit longtemps à s',Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120690,longtemps à s' endormir sous sa couette brodée . LA,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120697,brodée . LA FIN DE ZENON QUAND la porte de,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120702,ZENON QUAND la porte de sa cellule se fut refermée,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120708,cellule se fut refermée sur lui à grand bruit de,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120715,"grand bruit de ferraille , Zénon pensif tira l' escabeau",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120721,pensif tira l' escabeau et s' assit devant la table,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120741,des allégories alchimiques étant dans son cas une prison fort,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120796,le souper du prisonnier ; il était ce soir -,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120809,copieux que d' habitude . Zénon le repoussa : il,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120829,chyle et en sang qu' il n' utiliserait plus .,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120835,n' utiliserait plus . Mais il se versa distraitement quelques,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120849,un gobelet d' étain et but la liqueur amère .,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120854,but la liqueur amère . Son entretien avec le chanoine,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120868,ce qui avait été pour lui depuis le verdict du,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120880,solennité de la mort . Son sort cru fixé oscillait,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120891,nouveau . L' offre qu' il avait rejetée restait valable,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120957,avenir si court et pour lui si fatal en acqué,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120983,par une étrange dispensation qu' il avait constatée aussi au,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_120990,"constatée aussi au chevet de ses malades , la mort",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121018,"souffle . Et cependant , sa décision était prise :",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121023,sa décision était prise : il le reconnaissait moins aux,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121047,forme dé refus qui semblait le fermer comme un bloc,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121068,"- même . Installé dans sa propre fin , il",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121072,"dans sa propre fin , il était déjà Zénon in",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121075,"fin , il était déjà Zénon in aeternum . D'",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121107,"plus secrète , et qu' il avait soigneusement cachée au",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121118,", celle de mourir de sa propre main . Mais",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121130,une immense et harassante liberté lui restait encore : il,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121134,liberté lui restait encore : il pouvait à son gré,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121137,encore : il pouvait à son gré s' en tenir,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121202,"bout dans une fibrille de sa substance pensante , n'",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121246,l' exact moment . A lui de décider s' il,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121250,A lui de décider s' il finirait sur la Grand,Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121268,"ces murs gris . A lui , ensuite , de",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121288,", de choisir , s' il le voulait , de",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121328,"immobile , presque paisible , il regardait devant lui dans",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121331,"paisible , il regardait devant lui dans le vide .",Male
Yourcenar-Marguerite_L-Oeuvre-Au-Noir_<Zénon-7392>_121367,Notre - Dame sonna : il compta les coups .,Male
