,text_surronding,Gender
Colette_Cheri_<me-1546>_38404,moment où ce gosse ne me tient plus au coeur,Female
Colette_Cheri_<me-1546>_38410,tient plus au coeur que je vais me laisser démoraliser,Female
Colette_Cheri_<me-1546>_38422,y a six mois que je vis seule . Dans,Female
Colette_Cheri_<me-1546>_38430,". Dans le Midi , je m' en tirais très",Female
Colette_Cheri_<me-1546>_38440,"bien . D' abord , je changeais de place .",Female
Colette_Cheri_<me-1546>_38459,"du bon , leur départ me laissait une telle impression",Female
Colette_Cheri_<me-1546>_38493,renouveler tout le temps . Mes six mois de déplacements,Female
Colette_Cheri_<me-1546>_38518,"monstre : ""Chaque fois que je le regarde , dit",Female
Colette_Cheri_<me-1546>_38523,"je le regarde , dit - elle , je crois",Female
Colette_Cheri_<me-1546>_38526,", dit - elle , je crois que je suis",Female
Colette_Cheri_<me-1546>_38529,"elle , je crois que je suis jolie . """,Female
Colette_Cheri_<me-1546>_38542,"six mois - là , je savais ce que c'",Female
Colette_Cheri_<me-1546>_38558,"Comment est - ce que j' ai vécu , après",Female
Colette_Cheri_<me-1546>_38564,"ai vécu , après que j' ai quitté Spéleïeff ,",Female
Colette_Cheri_<me-1546>_38592,", et tout de suite j' ai eu Chéri .",Female
Colette_Cheri_<me-1546>_38604,"Spéleïeff , le petit Lequellec m' a été arraché par",Female
Colette_Cheri_<me-1546>_38629,"… . Après lui , je suis restée seule quatre",Female
Colette_Cheri_<me-1546>_38636,"restée seule quatre mois , je me rappelle . Le",Female
Colette_Cheri_<me-1546>_38644,". Le premier mois , j' ai bien pleuré! Ah!",Female
Colette_Cheri_<me-1546>_38656,c' est pour Bacciocchi que j' ai tant pleuré .,Female
Colette_Cheri_<me-1546>_38663,tant pleuré . Mais quand j' ai eu fini de,Female
Colette_Cheri_<me-1546>_38674,", on ne pouvait plus me tenir tant j' étais",Female
Colette_Cheri_<me-1546>_38677,pouvait plus me tenir tant j' étais contente d' être,Female
Colette_Cheri_<me-1546>_38691,à l' époque de Bacciocchi j' avais vingt - huit,Female
Colette_Cheri_<me-1546>_38707,", et entre eux , j' ai connu … peu",Female
Colette_Cheri_<me-1546>_38717,"importe . Après Spéleïeff , j' étais dégoûtée de tant",Female
Colette_Cheri_<me-1546>_38732,"Tandis qu' après Chéri , j' ai … j' ai",Female
Colette_Cheri_<me-1546>_38735,"Chéri , j' ai … j' ai cinquante ans ,",Female
Colette_Cheri_<me-1546>_38741,"ai cinquante ans , et j' ai commis l' imprudence",Female
Colette_Cheri_<me-1546>_38753,"garder sept ans . "" Elle fronça le front ,",Female
Colette_Cheri_<me-1546>_38759,"fronça le front , s' enlaidit par une moue maussade",Female
Colette_Cheri_<me-1546>_38770,"""C' est bien fait pour moi , on ne garde",Female
Colette_Cheri_<me-1546>_38781,un amant sept ans à mon âge . Sept ans!,Female
Colette_Cheri_<me-1546>_38787,âge . Sept ans! Il m' a gâché ce qui,Female
Colette_Cheri_<me-1546>_38794,gâché ce qui restait de moi . De ces sept,Female
Colette_Cheri_<me-1546>_38803,"sept ans - là , je pouvais tirer deux ou",Female
Colette_Cheri_<me-1546>_38859,"toilette . "" Pour ménager ses forces , elle sonna",Female
Colette_Cheri_<me-1546>_38862,"Pour ménager ses forces , elle sonna Rose et rangea",Female
Colette_Cheri_<me-1546>_38866,", elle sonna Rose et rangea avec elle la petite",Female
Colette_Cheri_<me-1546>_38897,". ""Demain , se dit Léa , je demande l'",Female
Colette_Cheri_<me-1546>_38899,", se dit Léa , je demande l' auto et",Female
Colette_Cheri_<me-1546>_38904,je demande l' auto et je file visiter le haras,Female
Colette_Cheri_<me-1546>_38913,haras normand de Spéleïeff . J' emmène la mère La,Female
Colette_Cheri_<me-1546>_38939,", si le cadet Spéleïeff me fait de l' oeil",Female
Colette_Cheri_<me-1546>_38945,"fait de l' oeil , je ne dis pas que",Female
Colette_Cheri_<me-1546>_38953,"pas que … . "" Elle se donna la peine",Female
Colette_Cheri_<me-1546>_38989,dans l' ombre . Mais elle se sentait toute froide,Female
Colette_Cheri_<me-1546>_39005,la volupté d' autrui . Son dîner de poisson fin,Female
Colette_Cheri_<me-1546>_39017,pâtisseries fut une récréation . Elle remplaça le bordeaux par,Female
Colette_Cheri_<me-1546>_39026,par un champagne sec et fredonna en quittant la table,Female
Colette_Cheri_<me-1546>_39034,la table . Onze heures la surprirent comme elle mesurait,Female
Colette_Cheri_<me-1546>_39037,"Onze heures la surprirent comme elle mesurait , avec une",Female
Colette_Cheri_<me-1546>_39052,"panneaux entre - fenêtres de sa chambre , où elle",Female
Colette_Cheri_<me-1546>_39056,"de sa chambre , où elle projetait de remplacer tous",Female
Colette_Cheri_<me-1546>_39076,"fleurs et de balustres . Elle bâilla , se gratta",Female
Colette_Cheri_<me-1546>_39079,"balustres . Elle bâilla , se gratta la tête et",Female
Colette_Cheri_<me-1546>_39080,". Elle bâilla , se gratta la tête et sonna",Female
Colette_Cheri_<me-1546>_39084,se gratta la tête et sonna pour sa toilette de,Female
Colette_Cheri_<me-1546>_39086,la tête et sonna pour sa toilette de nuit .,Female
Colette_Cheri_<me-1546>_39094,nuit . Pendant que Rose lui enlevait ses longs bas,Female
Colette_Cheri_<me-1546>_39096,Pendant que Rose lui enlevait ses longs bas de soie,Female
Colette_Cheri_<me-1546>_39102,"longs bas de soie , Léa considérait sa journée vaincue",Female
Colette_Cheri_<me-1546>_39104,"de soie , Léa considérait sa journée vaincue , effeuillée",Female
Colette_Cheri_<me-1546>_39115,"le passé , et qui lui plaisait comme un pensum",Female
Colette_Cheri_<me-1546>_39134,"péril de l' oisiveté , elle escomptait les heures de",Female
Colette_Cheri_<me-1546>_39178,"et les passereaux . Durant sa toilette de nuit ,",Female
Colette_Cheri_<me-1546>_39183,"sa toilette de nuit , elle agita des projets inoffensifs",Female
Colette_Cheri_<me-1546>_39189,agita des projets inoffensifs qu' elle ne réaliserait pas .,Female
Colette_Cheri_<me-1546>_39345,brique par les reflets de sa salle de bains pompéienne,Female
Colette_Cheri_<me-1546>_39351,"salle de bains pompéienne , elle vaporisait sur elle son",Female
Colette_Cheri_<me-1546>_39354,"pompéienne , elle vaporisait sur elle son parfum de santal",Female
Colette_Cheri_<me-1546>_39355,", elle vaporisait sur elle son parfum de santal ,",Female
Colette_Cheri_<me-1546>_39358,"sur elle son parfum de santal , et dépliait avec",Female
Colette_Cheri_<me-1546>_39361,"parfum de santal , et dépliait avec un plaisir inconscient",Female
Colette_Cheri_<me-1546>_39393,"travailler . Au lit , Madame! Vous n' aurez jamais",Female
Colette_Cheri_<me-1546>_39394,". Au lit , Madame! Vous n' aurez jamais d'",Female
Colette_Cheri_<me-1546>_39409,"clients sont partis . "" Elle s' enveloppa dans une",Female
Colette_Cheri_<me-1546>_39417,dans une gandoura blanche que sa doublure colorée imprégnait d',Female
Colette_Cheri_<me-1546>_39427,une lumière rose insaisissable et retourna à sa coiffeuse .,Female
Colette_Cheri_<me-1546>_39429,rose insaisissable et retourna à sa coiffeuse . Ses deux,Female
Colette_Cheri_<me-1546>_39432,retourna à sa coiffeuse . Ses deux bras levés peignèrent,Female
Colette_Cheri_<me-1546>_39439,bras levés peignèrent et soutinrent ses cheveux durcis par la,Female
Colette_Cheri_<me-1546>_39448,"la teinture , et encadrèrent son visage fatigué . Ils",Female
Colette_Cheri_<me-1546>_39457,"Ils demeuraient si beaux , ses bras , de l'",Female
Colette_Cheri_<me-1546>_39472,"au poignet rond , qu' elle les contempla un moment",Female
Colette_Cheri_<me-1546>_39486,"pour un si vieux vase!"" Elle planta d' une main",Female
Colette_Cheri_<me-1546>_39496,négligente un peigne blond sur sa nuque et choisit sans,Female
Colette_Cheri_<me-1546>_39499,blond sur sa nuque et choisit sans grand espoir un,Female
Colette_Cheri_<me-1546>_39515,dans un cabinet obscur . Elle n' avait pas le,Female
Colette_Cheri_<me-1546>_39525,goût des reliures et ne s' était jamais déshabituée de,Female
Colette_Cheri_<me-1546>_39531,était jamais déshabituée de reléguer ses livres au fond des,Female
Colette_Cheri_<me-1546>_39549,"boîtes de pharmacie . Comme elle lissait , penchée ,",Female
Colette_Cheri_<me-1546>_39560,"batiste fine et froide de son grand lit ouvert ,",Female
Colette_Cheri_<me-1546>_39594,"par exemple … "" dit - elle tout haut .",Female
Colette_Cheri_<me-1546>_39599,"- elle tout haut . Elle l' écoutait , la",Female
Colette_Cheri_<me-1546>_39609,"bouche entrouverte , en retenant son souffle . Un second",Female
Colette_Cheri_<me-1546>_39623,"encore que le premier et Léa courut , dans un",Female
Colette_Cheri_<me-1546>_39641,se poudrer le visage . Elle allait sonner Rose quand,Female
Colette_Cheri_<me-1546>_39646,Elle allait sonner Rose quand elle entendit la porte du,Female
Colette_Cheri_<me-1546>_39681,et une autre voix . Elle n' eut pas le,Female
Colette_Cheri_<me-1546>_39704,"brutale : Chéri était devant elle , en pardessus ouvert",Female
Colette_Cheri_<me-1546>_39742,Il ne regardait pas particulièrement Léa mais toute la chambre,Female
Colette_Cheri_<me-1546>_39762,"l' on va attaquer . Léa , qui avait pourtant",Female
Colette_Cheri_<me-1546>_39764,"va attaquer . Léa , qui avait pourtant tremblé le",Female
Colette_Cheri_<me-1546>_39793,d' une femme surprise à sa toilette . Elle croisa,Female
Colette_Cheri_<me-1546>_39796,"surprise à sa toilette . Elle croisa son peignoir ,",Female
Colette_Cheri_<me-1546>_39798,"sa toilette . Elle croisa son peignoir , assujettit son",Female
Colette_Cheri_<me-1546>_39801,"Elle croisa son peignoir , assujettit son peigne , chercha",Female
Colette_Cheri_<me-1546>_39802,"croisa son peignoir , assujettit son peigne , chercha du",Female
Colette_Cheri_<me-1546>_39805,", assujettit son peigne , chercha du pied une pantoufle",Female
Colette_Cheri_<me-1546>_39812,"pied une pantoufle tombée . Elle rougit , mais quand",Female
Colette_Cheri_<me-1546>_39820,"mais quand le sang quitta ses joues , elle avait",Female
Colette_Cheri_<me-1546>_39823,"sang quitta ses joues , elle avait déjà repris l'",Female
Colette_Cheri_<me-1546>_39832,l' apparence du calme . Elle releva la tête et,Female
Colette_Cheri_<me-1546>_39837,Elle releva la tête et parut plus grande que ce,Female
Colette_Cheri_<me-1546>_39862,"manière d' entrer , dit - elle assez haut .",Female
Colette_Cheri_<me-1546>_39944,"—Si tu veux"" , dit Léa . Il s' assit",Female
Colette_Cheri_<me-1546>_39955,"un pouf et vit qu' elle restait debout . ""Tu",Female
Colette_Cheri_<me-1546>_39966,"habillais? Tu ne sors pas?"" Elle fit signe que non",Female
Colette_Cheri_<me-1546>_39972,"fit signe que non , s' assit loin de lui",Female
Colette_Cheri_<me-1546>_39978,"assit loin de lui , prit un polissoir et ne",Female
Colette_Cheri_<me-1546>_39983,prit un polissoir et ne parla pas . Il alluma,Female
