,text_surronding,Gender
Gay-Sophie_Anatole_<Le chevalier-204>_3808,une femme mal mise . Le chevalier reprocha à madame,Male
Gay-Sophie_Anatole_<Le chevalier-204>_3816,à madame de Nangis de l' avoir trompé sur le,Male
Gay-Sophie_Anatole_<Le chevalier-204>_3823,trompé sur le compte de sa belle - sœur .,Male
Gay-Sophie_Anatole_<Le chevalier-204>_3834,"cette fois , lui dit - il , vous ne",Male
Gay-Sophie_Anatole_<Le chevalier-204>_3843,"ne vous plaindrez pas de mon admiration , madame de",Male
Gay-Sophie_Anatole_<Le chevalier-204>_3850,", madame de Saverny ne me donnera jamais le tort",Male
Gay-Sophie_Anatole_<Le chevalier-204>_3883,. de Nangis vint prendre le chevalier pour le présenter,Male
Gay-Sophie_Anatole_<Le chevalier-204>_3886,vint prendre le chevalier pour le présenter à sa sœur,Male
Gay-Sophie_Anatole_<Le chevalier-204>_3889,"chevalier pour le présenter à sa sœur , comme un",Male
Gay-Sophie_Anatole_<Le chevalier-204>_3912,froidement polies que lui adressa le chevalier; il fut d',Male
Gay-Sophie_Anatole_<Le chevalier-204>_3914,que lui adressa le chevalier; il fut d' abord séduit,Male
Gay-Sophie_Anatole_<Le chevalier-204>_3936,"ce qu' elle disait , il remarqua les plus belles",Male
Gay-Sophie_Anatole_<Le chevalier-204>_3949,plus gracieux sourire . Mais il garda le secret de,Male
Gay-Sophie_Anatole_<Le chevalier-204>_3959,"cette découverte , et n' osa pas démentir son premier",Male
Gay-Sophie_Anatole_<Le chevalier-204>_3962,et n' osa pas démentir son premier jugement . Cependant,Male
Gay-Sophie_Anatole_<Le chevalier-204>_3971,Cependant un sentiment de curiosité le rapprocha de madame de,Male
Gay-Sophie_Anatole_<Le chevalier-204>_3990,"L . . . , il observa que Valentine écoutait",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4006,"et , dans ce qu' il put entendre de ses",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4010,qu' il put entendre de ses réponses à la princesse,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4016,"réponses à la princesse , il reconnut un choix d'",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4060,voir un bras charmant . Le chevalier n' en fut,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4099,"de plusieurs jolies femmes , le supplier de chanter quelques",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4109,- unes des romances qu' il avait mises à la,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4116,"mises à la mode , il parut ne céder qu'",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4138,"la seule qui n' osât le prier , et qu'",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4143,"le prier , et qu' il ne chanta que pour",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4157,séjour en Italie avait rendu M . d' Émerange fort,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4164,d' Émerange fort bon musicien; il avait une voix agréable,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4171,"une voix agréable , et chantait avec goût . Sa",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4175,et chantait avec goût . Sa prétention était de ne,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4185,"paraître attacher aucune importance à ses talents; mais , tout",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4203,"indigne des applaudissements qu' on lui prodiguait , il ne",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4206,"qu' on lui prodiguait , il ne pardonnait pas la",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4218,"Malheur aux femmes qui trouvaient ses romances mauvaises , ou",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4223,"ses romances mauvaises , ou ses couplets mal rimés! on",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4255,cette vengeance de la part du chevalier . L' enchantement,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4279,. Celles que la flatterie du chevalier avait souvent honorées,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4285,"chevalier avait souvent honorées de ses éloges , croyaient se",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4296,"dans tous les portraits de ses bergères , le reste",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4304,"le reste se lisait dans ses yeux , et tous",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4332,"finesses , trouva simplement que M . d' Émerange chantait",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4343,"mais elle n' osa le lui dire , tant la",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4368,dont on se plaisait à l' accabler . Madame de,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4404,avait remarqué de quel air le chevalier répondait aux choses,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4417,adressait madame de Nangis . Sa distraction et son mécontentement,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4420,Nangis . Sa distraction et son mécontentement étaient visibles; il,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4424,et son mécontentement étaient visibles; il ne pardonnait point à,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4441,"être transportée du plaisir de l' entendre , et se",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4445,"de l' entendre , et se disait: Il n' est",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4482,s' amuser de rien dans son absence; je suis sûr,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4484,de rien dans son absence; je suis sûr qu' elle,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4494,va lui écrire demain que je l' ai ennuyée à,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4513,réflexion inspira plus de dépit au chevalier que de dédain,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4519,chevalier que de dédain . Il décida bien que madame,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4544,"pour le dire , mais il s' efforçait en vain",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4569,"Cette soirée se termina pour Valentine , au moment où",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4581,vint annoncer le souper . Elle se retira dans l',Male
Gay-Sophie_Anatole_<Le chevalier-204>_4588,retira dans l' appartement qui lui était destiné . Mademoiselle,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4594,était destiné . Mademoiselle Julie l' y attendait pour lui,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4598,"Julie l' y attendait pour lui offrir ses services ,",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4614,"protecteur , ses avis à la petite Antoinette , qui",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4618,"à la petite Antoinette , qui lui paraissait une femme",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4646,". Il est vrai qu' Antoinette coiffait mal , et",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4651,"Antoinette coiffait mal , et laçait de travers , mais",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4656,"laçait de travers , mais c' était bien la plus",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4659,", mais c' était bien la plus honnête et la",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4674,jeunes filles de Saverny . Sa mère avait élevé Valentine,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4681,"avait élevé Valentine , et Antoinette pouvait impunément mal habiller",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4686,"Antoinette pouvait impunément mal habiller sa maîtresse , sans lui",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4690,"habiller sa maîtresse , sans lui donner l' envie de",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4695,lui donner l' envie de la renvoyer . Cependant le,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4734,devoir serait de bien traiter Antoinette . Il était neuf,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4744,"heures du matin , lorsque Valentine s' entendit réveiller par",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4753,par une petite voix qui lui disait assez bas: «Ma,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4761,"bas: «Ma tante , dormez - vous?»—Ah! c' est toi",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4765,"dormez - vous?»—Ah! c' est toi , ma chère Isaure!",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4767,"vous?»—Ah! c' est toi , ma chère Isaure! viens ,",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4773,"chère Isaure! viens , que je t' embrasse . —Je",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4774,"Isaure! viens , que je t' embrasse . —Je n'",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4783,"n' y vois pas , je vais appeler Antoinette pour",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4786,"pas , je vais appeler Antoinette pour ouvrir les volets",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4795,"volets . » A peine Antoinette est entrée , qu'",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4800,"Antoinette est entrée , qu' Isaure est sur le lit",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4806,est sur le lit de sa tante qui la serre,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4808,le lit de sa tante qui la serre dans ses,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4809,lit de sa tante qui la serre dans ses bras,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4812,tante qui la serre dans ses bras . —Comme tu,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4816,dans ses bras . —Comme tu es grandie depuis six,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4823,"grandie depuis six mois , chère enfant; regarde - moi",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4826,"mois , chère enfant; regarde - moi un peu! Tu",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4830,regarde - moi un peu! Tu as les mêmes yeux,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4836,as les mêmes yeux que ton père!—Oh! cela n' est,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4844,"n' est pas possible , ma tante , car M",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4852,car M . d' Émerange me dit tous les jours,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4858,"dit tous les jours que je suis jolie , parce",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4864,"suis jolie , parce que je ressemble à maman .",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4881,il ne saurait empêcher que tu n' aies les yeux,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4888,"aies les yeux bleus de ton père; au reste ,",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4894,"père; au reste , peu m' importe qu' ils soient",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4906,bleus . Si l' on te trouve déja quelque ressemblance,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4912,"trouve déja quelque ressemblance avec ta mère , c' est",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4918,"mère , c' est que tu es probablement aussi bonne",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4930,. —Je le crois bien; mon maître de piano est,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4938,piano est fort content; et mon papa dit que si,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4943,mon papa dit que si je travaille toujours aussi bien,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4950,"toujours aussi bien , il me fera jouer l' année",Male
Gay-Sophie_Anatole_<Le chevalier-204>_4964,. —L' année prochaine! mais tu seras bien jeune encore,Male
Gay-Sophie_Anatole_<Le chevalier-204>_4974,". —Pas si jeune , j' aurai sept ans .",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5011,une nouvelle gouvernante que maman m' a donnée pour m',Male
Gay-Sophie_Anatole_<Le chevalier-204>_5015,maman m' a donnée pour m' apprendre l' anglais; mais,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5020,m' apprendre l' anglais; mais je ne crois pas qu',Male
Gay-Sophie_Anatole_<Le chevalier-204>_5079,invitée au concert; et elle m' a grondée toute la,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5086,grondée toute la soirée . Je pourrais bien la faire,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5094,"la faire gronder aussi , moi , si j' allais",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5097,"aussi , moi , si j' allais répéter tout ce",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5114,—Ce serait une méchanceté dont j' espère qu' Isaure est,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5117,méchanceté dont j' espère qu' Isaure est incapable; c' est,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5125,c' est déja trop de me le dire . Tout,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5162,informer de ses nouvelles; mais Isaure lui apprit que l',Male
Gay-Sophie_Anatole_<Le chevalier-204>_5172,"on n' entrait jamais chez sa mère avant midi ,",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5177,"sa mère avant midi , elle ajouta: Je vais voir",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5179,"avant midi , elle ajouta: Je vais voir si mon",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5183,ajouta: Je vais voir si mon papa est dans son,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5190,est dans son cabinet . Je le préviendrai de votre,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5194,". Je le préviendrai de votre réveil , et nous",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5202,et nous viendrons déjeûner avec vous . Madame de Saverny,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5204,"viendrons déjeûner avec vous . Madame de Saverny , docile",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5225,une volonté immuable . On la voyait sans cesse soumettre,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5230,"la voyait sans cesse soumettre ses projets , ses plaisirs",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5233,"cesse soumettre ses projets , ses plaisirs , aux caprices",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5239,"plaisirs , aux caprices de ses amis; mais aucun deux",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5252,le sacrifice d' un de ses sentiments . Élevée dans,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5263,"retraite la plus austère , elle avait appris à mépriser",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5282,"Les religieuses , chargées de son éducation , sachant que",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5290,sachant que la volonté de son père la condamnait à,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5292,la volonté de son père la condamnait à vivre loin,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5300,"vivre loin du monde , lui en avaient fait un",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5310,tableau effrayant; à force de lui répéter que l' égoïsme,Male
Gay-Sophie_Anatole_<Le chevalier-204>_5325,"les actions des hommes , Valentine en avait conçu tout",Male
Gay-Sophie_Anatole_<Le chevalier-204>_5338,de défiance qui nuisait à son bonheur . L' assurance,Male
