,text_surronding,Gender
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32761,j' ai offert souvent à madame de Sommerville de promener,Female
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32766,"madame de Sommerville de promener sa fille , mais j'",Female
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32842,"à présent encore , répondit la marquise , je l'",Female
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32845,", répondit la marquise , je l' aime tendrement et",Female
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32846,"répondit la marquise , je l' aime tendrement et je",Female
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32850,je l' aime tendrement et je ne lui garde pas,Female
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32852,aime tendrement et je ne lui garde pas rancune de,Female
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32857,lui garde pas rancune de ses boutades ; elle subit,Female
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32860,rancune de ses boutades ; elle subit le joug d',Female
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32875,une volonté de fer ; elle redoute de déplaire A,Female
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32880,elle redoute de déplaire A sa fille aînée en s',Female
Mirabeau-Marie-Le-Harivel-de-Gonneville_Ctesse-de-Mirabeau-Jane-et-Germaine-Voyages-d-un-capitaine_<madame de Sommerville-1404>_32890,écartant de la voie qui lui est tracée par elle,Female
