,text_surronding,Gender
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_5986,beau poulet . C' était Sophie qui s' était chargée,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_5987,poulet . C' était Sophie qui s' était chargée de,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_5995,chargée de le soigner ; c' était elle qui lui,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_5997,le soigner ; c' était elle qui lui apportait à,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6004,lui apportait à manger ; c' était elle qui le,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6006,à manger ; c' était elle qui le gardait lorsqu',Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6007,manger ; c' était elle qui le gardait lorsqu' il,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6038,trop difficile à garder . Sophie était quelquefois obligée de,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6088,vite pour se sauver de Sophie . Elle avait essayé,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6090,se sauver de Sophie . Elle avait essayé de lui,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6171,"Mme de Réan . Mais Sophie , qui n' était",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6173,"Réan . Mais Sophie , qui n' était pas obéissante",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6187,"faire sortir en cachette de sa maman , et un",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6195,"et un jour , sachant sa maman occupée à écrire",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6201,"maman occupée à écrire , elle apporta le poulet devant",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6227,et dans l' herbe . Sophie peignait sa poupée à,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6229,l' herbe . Sophie peignait sa poupée à quelques pas,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6238,"pas du poulet , qu' elle regardait souvent , pour",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6254,"En levant les yeux , elle vit avec surprise un",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6284,"un air féroce , et Sophie d' un air craintif",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6311,drôle d' oiseau ! dit Sophie . Il est beau,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6326,"il a ! quand il me regarde , il a",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6406,tire - d' aile . Sophie resta stupéfaite ; la,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6424,"l' oiseau , demande à Sophie ce qui était arrivé",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6430,ce qui était arrivé . Sophie raconte qu' un oiseau,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6442,"le poulet , et ne comprend pas ce que cela",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6455,« Cela veut dire que vous êtes une petite désobéissante,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6457,"veut dire que vous êtes une petite désobéissante , que",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6469,est un vautour ; que vous lui avez laissé emporter,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6474,"vous lui avez laissé emporter mon beau poulet , qui",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6490,"méchant oiseau , et que vous allez rentrer dans votre",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6494,"que vous allez rentrer dans votre chambre , où vous",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6498,"dans votre chambre , où vous dînerez , et où",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6503,"vous dînerez , et où vous resterez jusqu' à ce",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6511,"à ce soir , pour vous apprendre à être plus",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6522,une autre fois . » Sophie baissa la tête et,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6529,la tête et s' en alla tristement dans sa chambre,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6532,s' en alla tristement dans sa chambre ; elle dîna,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6535,tristement dans sa chambre ; elle dîna avec la soupe,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6546,"le plat de viande que lui apporta sa bonne ,",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6548,"de viande que lui apporta sa bonne , qui l'",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6552,"apporta sa bonne , qui l' aimait et qui pleurait",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6558,aimait et qui pleurait de la voir pleurer . Sophie,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6562,de la voir pleurer . Sophie pleurait son pauvre poulet,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6564,"voir pleurer . Sophie pleurait son pauvre poulet , qu'",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6569,"son pauvre poulet , qu' elle regretta bien longtemps .",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6579,VI : L' abeille . Sophie et son cousin Paul,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6581,L' abeille . Sophie et son cousin Paul jouaient un,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6650,dans la boîte . « Donne - moi la boîte,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6660,", dit - il à Sophie qui la tenait ;",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6661,dit - il à Sophie qui la tenait ; nous,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6675,font les mouches . » Sophie la lui donna ;,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6729,qui arrache une patte à son amie … les autres,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6760,qui se relèvent … – Laisse - moi regarder à,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6761,se relèvent … – Laisse - moi regarder à mon,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6765,"Laisse - moi regarder à mon tour , Paul »",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6772,", Paul » , dit Sophie . Paul ne répondit",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6790,ce qu' il voyait . Sophie s' impatientait ; elle,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6794,. Sophie s' impatientait ; elle prit un coin de,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6802,coin de la boîte et tira tout doucement ; Paul,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6812,tira de son côté ; Sophie se fâcha et tira,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6816,; Sophie se fâcha et tira un peu plus fort,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6828,tira plus fort encore ; Sophie donna une telle secousse,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6838,"à la boîte , qu' elle la déchira . Toutes",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6866,"nez de Paul et de Sophie , qui les chassaient",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6885,"est ta faute , disait Sophie à Paul ; si",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6897,"été plus complaisant , tu m' aurais donné la boîte",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6915,"– Non , c' est ta faute , répondait Paul",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6922,", répondait Paul ; si tu avais été moins impatiente",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6928,"avais été moins impatiente , tu aurais attendu la boîte",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6940,l' aurions encore . » SOPHIE . – Tu es,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6947,"– Tu es égoïste , tu ne penses qu' à",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6952,tu ne penses qu' à toi . PAUL . –,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6958,". PAUL . – Et toi , tu es colère",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6960,". – Et toi , tu es colère comme les",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6970,dindons de la ferme . SOPHIE . – Je ne,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6973,ferme . SOPHIE . – Je ne suis pas colère,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_6984,"tout , monsieur ; seulement je trouve que vous êtes",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7000,"ne suis pas méchant , mademoiselle ; seulement je vous",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7004,", mademoiselle ; seulement je vous dis la vérité ,",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7013,", et c' est pourquoi vous êtes rouge de colère",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7026,avec leurs crêtes rouges . SOPHIE . – Je ne,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7029,rouges . SOPHIE . – Je ne veux plus jouer,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7060,"avec une méchante fille comme vous , mademoiselle . Et",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7062,"méchante fille comme vous , mademoiselle . Et tous deux",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7074,chacun dans son coin . Sophie s' ennuya bien vite,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7081,"ennuya bien vite , mais elle voulut faire croire à",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7088,faire croire à Paul qu' elle s' amusait beaucoup ;,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7093,elle s' amusait beaucoup ; elle se mit donc à,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7128,prendre . Tout à coup elle aperçoit avec joie une,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7148,coin de la fenêtre . Sophie savait que les abeilles,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7160,aussi ne chercha - t - elle pas à la,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7167,pas à la prendre avec ses doigts ; elle tira,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7170,prendre avec ses doigts ; elle tira son mouchoir de,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7172,ses doigts ; elle tira son mouchoir de sa poche,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7175,"elle tira son mouchoir de sa poche , le posa",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7179,"de sa poche , le posa sur l' abeille et",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7185,sur l' abeille et la saisit avant que la pauvre,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7209,"de son côté , regardait Sophie et la vit prendre",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7211,"côté , regardait Sophie et la vit prendre l' abeille",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7220,abeille . « Que vas - tu faire de cette,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7228,de cette bête ? » lui demanda - t -,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7235,"- t - il . SOPHIE , avec rudesse .",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7262,"ironie . – Pardon , mademoiselle la furieuse , je",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7267,"mademoiselle la furieuse , je vous demande bien pardon de",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7272,vous demande bien pardon de vous avoir parlé et d',Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7280,et d' avoir oublié que vous étiez mal élevée et,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7287,"mal élevée et impertinente . SOPHIE , faisant une révérence",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7295,"une révérence moqueuse . – Je dirai à maman ,",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7304,", monsieur , que vous me trouvez mal élevée ;",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7314,"comme c' est elle qui m' élève , elle sera",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7333,"inquiétude . – Non , Sophie , ne lui dis",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7336,"Non , Sophie , ne lui dis pas : on",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7341,lui dis pas : on me gronderait . SOPHIE .,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7344,": on me gronderait . SOPHIE . – Oui ,",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7349,"SOPHIE . – Oui , je le lui dirai ;",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7351,"– Oui , je le lui dirai ; si l'",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7357,"dirai ; si l' on te gronde , tant mieux",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7363,"gronde , tant mieux ; j' en serai bien contente",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7372,"contente . PAUL . – Méchante , va ! je",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7380,! je ne veux plus te dire un mot .,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7394,"chaise pour ne pas voir Sophie , qui était enchantée",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7396,"ne pas voir Sophie , qui était enchantée d' avoir",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7406,fait peur à Paul et qui recommença à s' occuper,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7412,recommença à s' occuper de son abeille . Elle leva,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7415,occuper de son abeille . Elle leva tout doucement un,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7425,"petit coin du mouchoir , serra un peu l' abeille",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7431,un peu l' abeille entre ses doigts à travers le,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7446,"de s' envoler , et tira de sa poche son",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7448,"envoler , et tira de sa poche son petit couteau",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7450,et tira de sa poche son petit couteau . «,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7455,son petit couteau . « Je vais lui couper la,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7457,"couteau . « Je vais lui couper la tête ,",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7464,"la tête , se dit - elle , pour la",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7468,"dit - elle , pour la punir de toutes les",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7483,". » En effet , Sophie posa l' abeille par",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7490,l' abeille par terre en la tenant toujours à travers,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7504,d' un coup de couteau elle lui coupa la tête,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7505,un coup de couteau elle lui coupa la tête ;,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7513,"tête ; puis , comme elle trouva que c' était",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7521,"c' était très amusant , elle continua de la couper",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7529,la couper en morceaux . Elle était si occupée de,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7538,"de l' abeille , qu' elle n' entendit pas entrer",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7543,"elle n' entendit pas entrer sa maman , qui ,",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7548,"sa maman , qui , la voyant à genoux et",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7564,doucement pour voir ce qu' elle faisait ; elle la,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7568,qu' elle faisait ; elle la vit coupant la dernière,Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7584,"Indignée de la cruauté de Sophie , Mme de Réan",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7589,"Sophie , Mme de Réan lui tira fortement l' oreille",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7595,"tira fortement l' oreille . Sophie poussa un cri ,",Female
Segur-comtesse-de_Les-Malheurs-de-Sophie_<Sophie-157>_7600,"Sophie poussa un cri , se releva d' un bond",Female
