,text_surronding,Gender
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_16863,éternité d' un spasme . Moi aussi j' avais étreint,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_16865,un spasme . Moi aussi j' avais étreint l' Impure,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_16871,avais étreint l' Impure de mes bras tremblants de fièvre,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_16880,"fièvre et de désir , j' avais répandu devant elle",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_16885,j' avais répandu devant elle ma vie sur le chemin,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_16892,sur le chemin . Jamais je n' aimai plus follement,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_16938,. Oh ! comme elle me faisait horreur et combien,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_16943,me faisait horreur et combien je l' appelai de l',Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_16972,"divinement terrestre et perfide , me devint bien plus méprisable",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_16987,"Ève d' Éden , elle m' avait pris par la",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_16995,"par la main , elle m' avait mené vers l'",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17020,"les femmes , l' amour m' apparaissait masqué du rictus",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17033,mort ! Ce fut pour moi la grande épreuve .,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17038,moi la grande épreuve . J' eus des crises de,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17046,crises de sensibilité convulsée où je stagnai aux eaux mortes,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17064,de souffrir l' immortelle souffrance me ramenait à la vie,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17070,ramenait à la vie . J' éprouvai l' évidence que,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17122,replis des cavernes . Et je crus comprendre enfin la,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17147,lieu du hasard malfaisant qui me fit à la fois,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17162,"plaies , de prudents éducateurs m' avaient enseigné que mes",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17166,"éducateurs m' avaient enseigné que mes organes secrets , symboles",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17201,"la clarté du ciel , je n' aurais pas été",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17229,"des plus troubles désirs . Ma parente , déjà âgée",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17350,roussissures d' automne . Cependant je n' aurais pris attention,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17371,"longue , n' avait forcé mon indifférence . Elle me",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17375,forcé mon indifférence . Elle me souriait avec une humilité,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17389,"Ses mains , toujours espéraient me frôler . En rentrant",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17396,". En rentrant , quelquefois j' apercevais ma table fleurie",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17398,"rentrant , quelquefois j' apercevais ma table fleurie de petits",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17417,Jamais elle ne pénétrait dans ma chambre sans bruyamment soupirer,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17424,sans bruyamment soupirer . Et j' avais vaguement cette conscience,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17455,un matin qu' un malaise m' avait retenu au lit,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17464,"lit , elle entra chez moi , déposa sur la",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17511,", en s' appuyant à mon chevet , elle me",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17515,"à mon chevet , elle me contemplait avec un étrange",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17531,palettes de ses dents . J' avais retourné la tête,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17558,"aussitôt elle se baissa vers moi , elle me caressa",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17561,"baissa vers moi , elle me caressa les cheveux de",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17601,"Non , vrai … Elle me parlait comme en un",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17609,en un léger délire et me poussait au visage un,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17640,"en travers des draps , me prit dans ses bras",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17648,"ses bras , pinçant follement ma bouche entre ses lèvres",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17678,"lascives . Sa rage cependant me laissait calme , je",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17682,"cependant me laissait calme , je la laissais faire ,",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17715,fastueuse de ses cheveux . Je compris que toute femme,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17742,fille brûlée de feux volcaniques me prit . Je roulai,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17745,feux volcaniques me prit . Je roulai sous ses seins,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17751,"roulai sous ses seins , ma vie délicieusement s' en",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17761,alla . Et elle ne me disait que ce mot,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17809,. Ce fut ainsi que je connus l' amour .,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17815,connus l' amour . Il me fut révélé dans le,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17822,"révélé dans le moment où mes fibres saignaient encore ,",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17846,", outrepassant les réserves de ma pusillanimité , m' enseigna",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17849,"réserves de ma pusillanimité , m' enseigna le baiser furieux",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17855,enseigna le baiser furieux que m' eût appris si tendrement,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17866,", que n' avait pu m' apprendre cette grasse gouge",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17894,blessé entre deux agonies ! Je me rappelle que je,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17898,! Je me rappelle que je me lavai soigneusement la,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17906,soigneusement la bouche . Et j' avais oublié les Images,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17912,avais oublié les Images . Mes rêves de grande luxure,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17936,après tout assez terne . Mon lit ne fut plus,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17961,fut changé : la femme m' apparut la servante d',Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17972,geste malpropre et mécanique . Je ne redoutai plus son,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17979,"redoutai plus son mystère , j' étais l' enfant qui",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_17998,"on allume les chandelles . Je savais à présent ,",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_18003,"Je savais à présent , je savais ! L' affreuse",Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_18020,pacifia la maladive turbulence de mon chimérique esprit . Et,Male
Lemonnier-Camille_L-homme-en-amour_<Moi-724>_18035,jeune homme : si devant mes amis je n' osai,Male
