,text_surronding,Gender
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24487,"tout cas , tant que René et cet étranger la",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24510,"Stephen ranima le feu , René soudain passa derrière le",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24529,"par les cheveux , lui renversa la tête contre le",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24559,ventre fondre et brûler . Il ne la quitta que,Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24568,"que pour lui dire qu' il l' aimait , et",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24574,"l' aimait , et la reprit aussitôt . Les mains",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24580,"aussitôt . Les mains d' - , défaites et renversées",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24615,"était approché , et lorsque René la laissa enfin tout",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24763,"la cheminée , et quand René eut pris aussi un",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24770,"pris aussi un fauteuil , il parla . « Je",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24774,", il parla . « Je crois , dit -",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24778,"« Je crois , dit - il , que René",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24782,"dit - il , que René ne vous a jamais",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24789,vous a jamais parlé de sa famille . Peut -,Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24828,"d' un premier mariage . Je suis ce fils ,",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24834,"suis ce fils , et j' ai été élevé par",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24848,jour où elle a abandonné mon père . Je n',Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24851,a abandonné mon père . Je n' ai donc avec,Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24856,"Je n' ai donc avec René aucune parenté , et",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24872,"nous sommes frères . Que René vous aime , je",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24876,"Que René vous aime , je le sais . Je",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24880,", je le sais . Je l' aurais vu ,",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24881,"je le sais . Je l' aurais vu , sans",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24887,"aurais vu , sans qu' il ne l' eût dit",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24897,", et même sans qu' il eût bougé : il",Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24904,bougé : il suffit de le voir vous regarder .,Male
Reage-Pauline_Histoire-d-O_<René et cet étranger-735>_24909,le voir vous regarder . Je sais aussi que vous,Male
