,text_surronding,Gender
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_53978,. Il se redressa lorsque la jeune fille eut murmuré,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_53987,"murmuré , moins brave qu' elle voulait le paraître: —Me",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_53999,"mon oncle , que désirez - vous? Une habitude médicale",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54029,"clair et perçant . —Ne t' effraye pas , ma",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54085,tous les deux . Assieds - toi! Il lui désignait,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54088,. Assieds - toi! Il lui désignait un escabeau près,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54098,"de sa table , mais elle resta debout , les",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54156,"loin des centres bruyants . Ton éducation est terminée ,",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54164,"terminée , je crois , tu sais lire , écrire",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54178,"et puis , que diable! tu es une demoiselle ,",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54202,en ai l' air à ton avenir . Mon pauvre,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54208,avenir . Mon pauvre frère t' a léguée à moi,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54230,la braqua de nouveau sur son lambeau rougeâtre . Il,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54256,il avait mal débuté en lui rappelant ses deuils nombreux,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54258,mal débuté en lui rappelant ses deuils nombreux et la,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54268,tristesse de la vie qu' elle menait chez lui .,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54271,vie qu' elle menait chez lui . Comment se tirer,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54279,se tirer de là? Il lui demandait si elle s',Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54282,là? Il lui demandait si elle s' ennuyait dans une,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54323,"suis pas un croquemitaine comme ton papa , seulement j'",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54327,"comme ton papa , seulement j' ai besoin de calme",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54413,"de femme . . . Tu m' écoutes , mon",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54417,". Tu m' écoutes , mon enfant? Elle l' écoutait",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54419,"m' écoutes , mon enfant? Elle l' écoutait , le",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54426,"écoutait , le dévisageant de ses yeux fixes qui avaient",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54437,"scintillements d' astres bleus . Mary , dans une vision",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54449,le revoyait au chevet de sa mère et cet homme,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54454,sa mère et cet homme lui disait: Elle est morte!,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54548,"d' un croquemitaine; pourtant , elle lui avouerait crûment la",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54558,"vérité . —Mon oncle , je vous écoute! . .",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54565,écoute! . . . répondit - elle fronçant les sourcils,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54572,"fronçant les sourcils , et je vous comprends: je vous",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54575,", et je vous comprends: je vous gêne parce que",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54580,je vous gêne parce que je ne suis pas un,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54616,". Un garçon , il en aurait fait un médecin",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54630,tandis que le sexe de Mary empêchait ce rêve .,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54635,Mary empêchait ce rêve . La petite avait du sens,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54645,commun . —Oui! je ne te cache pas que je,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54650,te cache pas que je t' aimerais mieux un homme!,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54672,la famille pour les mâles! Mary se révolta . —Eh,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54679,"révolta . —Eh bien! puisque je suis une femme ,",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54681,"—Eh bien! puisque je suis une femme , chassez -",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54685,"suis une femme , chassez - moi donc de chez",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54692,"donc de chez vous , mon oncle , car c'",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54701,c' est un crime que je ne veux plus m',Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54705,que je ne veux plus m' entendre reprocher . Je,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54709,plus m' entendre reprocher . Je serai libre de courir,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54721,"chanter , au moins . J' ai quinze ans ,",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54726,"J' ai quinze ans , je ne vous ai pas",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54735,"pas fait de peine , je m' applique à vous",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54745,obéir en tout et vous me traitez comme une prisonnière,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54754,prisonnière qui serait coupable . Je n' ai ni le,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54787,", mais il faut que je marche sur la pointe",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54798,"pieds , il faut que je prenne des précautions pour",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54811,"pour les livres . Quand je veux sortir , Tulotte",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54816,"je veux sortir , Tulotte me dit que vous le",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54823,que vous le défendez; quand je demande à rencontrer des,Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54843,"sienne , vous prétendez que je deviens une demoiselle et",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54866,"pas , vous , si j' ai fini de lire",Female
Rachilde_La-Marquise-de-Sade_<la jeune fille-2862>_54882,est la dixième fois que je les recommence! Vous ne,Female
