,text_surronding,Gender
Sand-George_Horace_<Horace-4631>_134199,"poursuivant intérieurement son parallèle avec Horace , ne pouvait s'",Male
Sand-George_Horace_<Horace-4631>_134252,parler ouvertement et naturellement d' Horace que de la forcer,Male
Sand-George_Horace_<Horace-4631>_134261,forcer à nous interroger sur son compte . Je lui,Male
Sand-George_Horace_<Horace-4631>_134270,lui racontai la visite qu' il venait de nous faire,Male
Sand-George_Horace_<Horace-4631>_134360,vois que je connaissais bien Horace !Ils furent forcés de,Male
Sand-George_Horace_<Horace-4631>_134413,"et heureux l' un par l' autre . Horace ,",Male
Sand-George_Horace_<Horace-4631>_134416,"un par l' autre . Horace , lancé dans le",Male
Sand-George_Horace_<Horace-4631>_134454,", et un nom qu' il signait Du Montet ,",Male
Sand-George_Horace_<Horace-4631>_134479,"sans trop d' illusions , il put se flatter d'",Male
Sand-George_Horace_<Horace-4631>_134512,trois coquettes sur le retour l' eussent mis en vogue,Male
Sand-George_Horace_<Horace-4631>_134519,"mis en vogue , s' il eût voulu se laisser",Male
Sand-George_Horace_<Horace-4631>_134529,"prôner par elles ; mais il visa plus haut ,",Male
Sand-George_Horace_<Horace-4631>_134536,"plus haut , et cela le perdit . Il se",Male
Sand-George_Horace_<Horace-4631>_134539,et cela le perdit . Il se mit dans l',Male
Sand-George_Horace_<Horace-4631>_134555,"trop faciles , et qu' il pouvait aspirer à un",Male
Sand-George_Horace_<Horace-4631>_134565,brillant mariage . Depuis qu' il avait tâté de la,Male
Sand-George_Horace_<Horace-4631>_134573,"de la richesse , il lui semblait qu' il n'",Male
Sand-George_Horace_<Horace-4631>_134588,réel et de désirable . Il ne regardait plus le,Male
Sand-George_Horace_<Horace-4631>_134608,"à la fortune , et il comptait sur les dons",Male
Sand-George_Horace_<Horace-4631>_134614,comptait sur les dons qu' il avait reçus de la,Male
Sand-George_Horace_<Horace-4631>_134644,"prudence , qui sait si son rêve ne se serait",Male
Sand-George_Horace_<Horace-4631>_134653,serait pas réalisé ? Mais il ne sut pas ménager,Male
Sand-George_Horace_<Horace-4631>_134661,"pas ménager les ressources de sa position , et son",Male
Sand-George_Horace_<Horace-4631>_134665,"de sa position , et son trop de confiance l'",Male
Sand-George_Horace_<Horace-4631>_134669,et son trop de confiance l' égara . Prompt à,Male
Sand-George_Horace_<Horace-4631>_134680,"abuser sur les sentiments qu' il inspirait , il entama",Male
