,text_surronding,Gender
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15075,- cent de légendes . Étienne pénétra dans l' enceinte,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15085,des Pierres - Plantées ; il ne s' arrêta qu',Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15103,"C' est ici , dit - il en se découvrant",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15120,", Filhol de Treguern et moi , à l' heure",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15150,"le premier , je reviendrai t' apprendre ce qu' il",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15167,". » Les jambes de Mathurin chancelaient , et il",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15172,"Mathurin chancelaient , et il lui semblait que la terre",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15182,allait s' entr' ouvrir sous ses pieds . — Nous,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15198,"la croix , dit encore Étienne , je vais m'",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15200,", dit encore Étienne , je vais m' asseoir sur",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15212,"de la croix . Comme il le disait , il",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15216,"Comme il le disait , il le fit . Mathurin",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15220,", il le fit . Mathurin n' avait plus de",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15231,dans les veines . — Filhol ! prononça Étienne d',Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15234,. — Filhol ! prononça Étienne d' une voix tremblante,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15250,"mais d' émotion , si tu es mort , souviens",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15255,"tu es mort , souviens - toi de ta promesse",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15258,", souviens - toi de ta promesse ! Une voix",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15276,"nuit pour répondre : — Je suis mort , et",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15281,"Je suis mort , et je me souviens . Mathurin",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15285,et je me souviens . Mathurin poussa un cri d',Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15292,un cri d' angoisse et tomba la face contre terre,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15298,la face contre terre . Il ne bougea plus .,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15303,Il ne bougea plus . Étienne se leva tout droit,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15321,broussailles qui environnaient la croix son regard avide . Le,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15332,"de la fièvre était à son front , l' audace",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15342,de la fièvre était dans son cœur . Il ne,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15345,était dans son cœur . Il ne vit rien ;,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15375,bruyère . — Où es - tu ? demanda -,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15381,tu ? demanda - t - il . — Dans,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15389,"— Dans l' air que tu respires , répondit la",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15399,voix . — Ne peux - tu te montrer à,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15404,- tu te montrer à moi ? Il y eut,Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15430,"voix répondit de nouveau , elle semblait s' être éloignée",Male
Feval-Paul_Une-histoire-de-revenants_<Étienne-782>_15448,c' est à peine si Étienne put saisir le sens,Male
