,text_surronding,Gender
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96692,douleurs enfouies . Chapitre 55 L ucile commença sa carrière,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96695,Chapitre 55 L ucile commença sa carrière d' assistante sociale,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96714,de l' unité Sida . Elle savait qu' elle n',female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96717,Sida . Elle savait qu' elle n' avait pas choisi,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96727,"le plus facile , mais elle souhaitait se confronter à",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96732,"elle souhaitait se confronter à son nouveau métier , en",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96750,", la véritable mesure . Elle y resta quatre années",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96756,"y resta quatre années , se lia d' amitié avec",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96763,"d' amitié avec certaines de ses collègues , ne compta",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96767,"de ses collègues , ne compta pas ses heures ,",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96769,"collègues , ne compta pas ses heures , se révéla",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96772,"compta pas ses heures , se révéla compétente et pugnace",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96778,révéla compétente et pugnace . Lucile parlait parfois de son,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96782,". Lucile parlait parfois de son travail , évoquait les",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96785,"parfois de son travail , évoquait les espoirs , les",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96833,", la détresse à laquelle elle se heurtait de plein",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96853,ou d' une femme qu' elle suivait depuis des mois,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96859,suivait depuis des mois . Elle apprit peu à peu,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96869,à laisser tout cela derrière elle lorsqu' elle rentrait le,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96871,"tout cela derrière elle lorsqu' elle rentrait le soir ,",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96880,", à se réjouir de ses minuscules victoires , à",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96889,à accepter l' échec . Lucile apprit à trouver la,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96902,à ne pas y sacrifier ses nuits . Une seule,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96912,"fois à ma connaissance , elle dérogea aux règles qu'",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96917,elle dérogea aux règles qu' elle tentait de s' imposer,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96923,tentait de s' imposer . Lucile me demanda de domicilier,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96959,"aux lettres , tandis que Lucile se démenait pour eux",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96965,"se démenait pour eux , obtint leur titre de séjour",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_96977,"suivi médical , et les invita souvent à dîner .",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97029,lettre magnifique à propos de Lucile et ce qu' elle,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97033,de Lucile et ce qu' elle avait fait pour eux,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97040,fait pour eux . Entre son appartement rempli de fleurs,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97049,"fleurs et l' exigence de son métier , il nous",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97056,", il nous sembla que Lucile avait trouvé une forme",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97089,"de l' été 2003 , Lucile vit arriver dans son",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97093,", Lucile vit arriver dans son service une jeune femme",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97151,femme et son histoire heurtèrent Lucile de plein fouet .,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97156,Lucile de plein fouet . Elle évoqua à plusieurs reprises,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97164,plusieurs reprises le choc qu' elle avait eu la première,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97171,eu la première fois qu' elle avait vu cette femme,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97188,"Quelques semaines plus tard , elle décida qu' il était",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97209,"lourd , moins exposé . Elle postula à l' hôpital",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97216,à l' hôpital Lariboisière où elle fut engagée . L',female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97229,"jeune femme continua pourtant de la hanter , l' été",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97245,"cause de la chaleur , Lucile dut diminuer son traitement",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97248,"chaleur , Lucile dut diminuer son traitement et en quelques",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97254,traitement et en quelques semaines fut rattrapée par des motifs,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97261,par des motifs paranoïaques . Lucile imagina un complot autour,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97288,nombreuses et dangereuses ramifications . Elle se persuada que je,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97296,que je m' introduisais chez elle pour lui voler des,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97298,m' introduisais chez elle pour lui voler des photos et,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97308,"des papiers , et que sa gardienne profitait de son",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97312,que sa gardienne profitait de son absence pour ouvrir le,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97343,"prenais régulièrement des nouvelles de Lucile , qui semblait de",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97345,"des nouvelles de Lucile , qui semblait de plus en",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97358,m' informa un matin qu' elle avait « des plaques,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97391,"que moi le contact avec Lucile , qui cessa d'",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97393,"le contact avec Lucile , qui cessa d' un seul",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97404,de répondre au téléphone et disparut de son travail (,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97406,au téléphone et disparut de son travail ( elle venait,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97409,disparut de son travail ( elle venait de commencer à,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97434,Manon décida d' aller chez Lucile pour voir ce qui,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97442,ce qui se passait . Lucile consentit à lui ouvrir,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97457,"referma aussitôt au nez de son mari . Manon ,",female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97477,se retrouva seule face à Lucile . Dans un geste,female
de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit_<L ucile-4824>_97486,"geste de panique , elle la poussa violemment et parvint",female
