,text_surronding,Gender
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_17,"La Rochelle , il vit un homme sur le bord",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_31,une boîte noire posée sur ses genoux . Il fit,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_34,posée sur ses genoux . Il fit arrêter son carrosse,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_37,genoux . Il fit arrêter son carrosse . Richelieu dit,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_43,carrosse . Richelieu dit à cet homme :— Prends ton,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_47,à cet homme :— Prends ton violon et viens .,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_52,ton violon et viens . L' homme obéit . Il,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_56,. L' homme obéit . Il monta dans le carrosse,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_62,monta dans le carrosse . Il s' assit devant le,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_80,"est une viole , dit le musicien . — La",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_87,". — La nuit , j' ai peur . Voilà",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_104,n' indique rien de plus au musicien qui désormais l',male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_106,rien de plus au musicien qui désormais l' accompagne partout,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_114,accompagne partout . Des chevaux le hantaient . Des chevaux,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_132,marchaient sur les morts qu' il aimait . Ils se,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_186,"sabots et leurs fers sur ses côtes , sur son",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_190,"sur ses côtes , sur son ventre , sur ses",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_194,"sur son ventre , sur ses poumons . Ils opprimaient",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_199,ses poumons . Ils opprimaient son souffle . Il se,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_202,Ils opprimaient son souffle . Il se réveillait en sueur,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_216,de panique indescriptible . Aussitôt il appelait le musicien à,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_218,indescriptible . Aussitôt il appelait le musicien à son chevet,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_221,il appelait le musicien à son chevet . Richelieu dit,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_265,était l' idée fixe de cet homme que j' aimais,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_267,idée fixe de cet homme que j' aimais . La,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_295,contemplation à mort . Je le vois encore qui peint,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_298,. Je le vois encore qui peint en silence puis,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_303,qui peint en silence puis qui va à la table,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_317,"sous la fenêtre , où il range ses pinceaux .",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_319,"fenêtre , où il range ses pinceaux . Il y",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_322,il range ses pinceaux . Il y nettoie ses doigts,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_325,pinceaux . Il y nettoie ses doigts avec un chiffon,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_331,doigts avec un chiffon . Il revient . Il pose,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_334,chiffon . Il revient . Il pose sous son menton,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_337,revient . Il pose sous son menton son violon au,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_339,Il pose sous son menton son violon au bois clair,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_345,"violon au bois clair , il me fait un signe",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_378,mais dans le même temps il incline le visage pour,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_390,scène peinte de côté . Il regarde de biais la,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_397,de biais la morte qu' il a peinte . Elle,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_422,"doucement , très doucement , il fait aller et venir",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_437,pour parler aux corps qu' il a créés et pour,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_466,mère . La journée de Jean Rustin suivait un rythme,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_481,"l' après - midi , il ne songeait plus qu'",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_490,"qu' à rendre visite à sa mère , préparer son",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_494,"à sa mère , préparer son souper , mettre la",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_505,", poser le rond de sa serviette , emplir son",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_509,"de sa serviette , emplir son verre , l' embrasser",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_516,", l' embrasser . Puis il reprenait le volant de",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_521,il reprenait le volant de sa voiture et il rentrait,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_524,"volant de sa voiture et il rentrait chez lui ,",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_527,"voiture et il rentrait chez lui , c' est -",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_627,", courroucé , fébrile , il me demandait d' arriver",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_678,que cela me prendrait . Jean était un très grand,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_680,me prendrait . Jean était un très grand peintre que,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_684,était un très grand peintre que j' admirais . Son,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_688,peintre que j' admirais . Son obstination et son silence,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_691,admirais . Son obstination et son silence m' emplissaient de,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_754,sangle pressait l' épaule . Il entendait la porte métallique,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_765,"l' ascenseur s' ouvrir , il arrivait en trottant dans",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_770,il arrivait en trottant dans ses pantoufles . Il me,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_773,trottant dans ses pantoufles . Il me faisait asseoir dans,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_792,fût à la hauteur qu' il préconisait par rapport à,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_816,fixement dans les yeux . Il me montrait le travail,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_824,le travail des jours . Il ne parlait pas beaucoup,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_837,que toutes les toiles qu' il avait peintes récemment avaient,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_849,"le long des murs , il n' en laissait qu'",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_879,D' un coup de menton il me montrait les deux,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_889,pupitres dépliés et préparés . Il avait placé ma chaise,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_901,", devant le chevalet , il préférait la gauche ,",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_974,de manger un peu . Il s' asseyait sur le,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_986,"de la seconde pièce , il ôtait ses pantoufles ,",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_988,"seconde pièce , il ôtait ses pantoufles , il laçait",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_991,"il ôtait ses pantoufles , il laçait patiemment ses souliers",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_994,"pantoufles , il laçait patiemment ses souliers . On descendait",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_1142,", du petit caniveau . Lui , il s' asseyait",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_1144,"petit caniveau . Lui , il s' asseyait au volant",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_1150,s' asseyait au volant de sa voiture et claquait la,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_1153,volant de sa voiture et claquait la portière . Adieu,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_1165,"était fini . Adieu , Jean , c' est fini",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_1193,écrase l' homme tandis qu' il est en train de,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<un homme-5>_1201,train de regarder ce qui le sidère . Dans l',male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32691,reprit Wang Yi . Jadis les hommes marchaient en dépliant,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32696,les hommes marchaient en dépliant leurs jambes et en posant,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32705,posant progressivement la plante de leurs pieds auprès de leurs,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32709,de leurs pieds auprès de leurs mains errantes sur le,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32716,errantes sur le sol . Ils regardaient le monde entre,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32721,Ils regardaient le monde entre leurs doigts et les ombres,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32728,et les ombres projetées de leurs doigts sur l' avoine,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32749,la paroi des glaces . Ils soufflaient avec leur bouche,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32752,glaces . Ils soufflaient avec leur bouche en desserrant leurs,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32756,avec leur bouche en desserrant leurs dents . Ils pleuraient,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32759,en desserrant leurs dents . Ils pleuraient avec leurs yeux,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32762,dents . Ils pleuraient avec leurs yeux égarés . Il,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32812,mouvement de chaque seconde . Ils avaient faim de ce,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32818,avaient faim de ce qu' ils voyaient . Ils avaient,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32821,ce qu' ils voyaient . Ils avaient des songes la,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32828,des songes la nuit . Ils voyaient des images quand,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32833,Ils voyaient des images quand ils se penchaient sur les,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32842,les bords des rives et ils peinaient à reconnaître les,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32861,qui pouvait y tressaillir . Ils voyaient des silhouettes d',male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32868,des silhouettes d' animaux quand ils levaient leurs yeux vers,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32870,d' animaux quand ils levaient leurs yeux vers les calcites,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32891,leurs flambeaux de pin . Ils les découvraient encore quand,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32896,Ils les découvraient encore quand ils renversaient leurs faces vers,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32898,découvraient encore quand ils renversaient leurs faces vers les constellations,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32906,les constellations du ciel . Ils ne connaissaient pas le,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32930,des êtres qui ajoutèrent à leurs souffles des plaintes ;,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32935,leurs souffles des plaintes ; ils divisèrent ces sons et,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32941,divisèrent ces sons et en firent des noms . Ils,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32945,"en firent des noms . Ils parlèrent , s' entretinrent",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32951,"parlèrent , s' entretinrent , commandèrent . Ils dirent :",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32953,"s' entretinrent , commandèrent . Ils dirent : « Quand",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_32999,je suis tu . » Ils dirent : « Ceux,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33013,les mères . Ceux qui nous accueillent dans le groupe,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33025,langage sont les pères . Nous prenons soin des morts,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33036,le souffle les quitte . Nous pratiquons la bonté .,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33041,Nous pratiquons la bonté . Nous édictons le juste .,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33046,Nous édictons le juste . Nous établissons le vrai .,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33054,vrai . » Ainsi dissocièrent - ils les mœurs sous,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33079,apparut sous le ciel . Ils torturèrent les arbres pour,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33089,faire des coupes sacrificielles . Ils torturèrent les pierres pour,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33110,polies de couteau . Alors ils jetèrent hors de leur,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33114,Alors ils jetèrent hors de leur monde les délivres des,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33141,"à l' état libre qu' ils nommèrent mensonges , les",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33152,"les plus intimes possible qu' ils nommèrent incestes , les",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<les hommes-1636>_33163,les plus enivrantes possible qu' ils nommèrent crimes . C',male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3410,"le couloir glacé . Quand j' ouvris les yeux ,",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3427,"contrebas de la civière , je vis un seau bleu",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3436,bleu . Le médecin vidait mes poumons du sang qui,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3461,doucement glissé dans une de mes narines ; l' extrémité,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3479,le seau en plastique . Je me trouvais à l',male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3490,"Saint - Antoine , où je me « séparais »",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3496,me « séparais » de mon sang . Je ne,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3499,» de mon sang . Je ne projetais pas seulement,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3504,Je ne projetais pas seulement mon sang dans le seau,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3511,"dans le seau bleu , je ne vomissais pas seulement",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3516,je ne vomissais pas seulement mon sang à gros bouillons,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3527,"l' oreiller en dormant , j' excrétais aussi ce que",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3532,j' excrétais aussi ce que j' en avalais inévitablement avant,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3541,avant de le rejeter . J' expulsais sous forme d',male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3550,d' excréments le sang que j' avais digéré des jours,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3557,digéré des jours durant puisque je ne mangeais plus que,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3564,mangeais plus que cela : mon sang . Je me,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3567,cela : mon sang . Je me nourrissais de moi,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3571,. Je me nourrissais de moi - même . On,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3576,moi - même . On m' avait dit que je,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3580,On m' avait dit que je n' avais plus que,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3594,mais le fait même de me manger moi - même,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3596,"fait même de me manger moi - même , de",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3601,"moi - même , de me digérer moi - même",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3603,"même , de me digérer moi - même , de",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3608,"moi - même , de me chier moi - même",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3610,"même , de me chier moi - même , je",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3614,"chier moi - même , je ne sais pourquoi ,",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3622,"pourquoi , cela choquait extraordinairement ma pudeur et même le",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3629,et même le fonctionnement de mon esprit . Se dévorer,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3634,mon esprit . Se dévorer me paraissait constituer une faute,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3664,. On ne mange pas son corps . Il y,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3690,"peut enlever la pâleur de mes joues , qui connaît",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3721,un dans le monde qui me connaît mieux que je,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3725,qui me connaît mieux que je ne me connais moi,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3729,que je ne me connais moi - même . Alors,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3738,"Alors , tout en essuyant ma bouche pleine de sang",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3774,"poêles de leur huile , je noircissais des feuilles de",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3794,glissée au - dessus de mon lit et que je,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3798,de mon lit et que je tirais au - dessus,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3804,tirais au - dessus de mon ventre . C' est,male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3825,"une table roulante , qui m' arrivait au menton ,",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<j'-176>_3831,"arrivait au menton , que je composais mon Tellement plus",male
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52549,– qui s' appelait alors Psychè – était même obsédée,female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52570,"nuit se tenait allongé contre elle , contre son flanc",female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52573,"allongé contre elle , contre son flanc , comme peut",female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52591,"être un dragon , auquel elle donnait tour à tour",female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52643,Bête ne veut pas que la Belle la voie jamais,female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52667,obscur et se glisser en elle . Il jouit .,female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52672,elle . Il jouit . Elle jouit . Ils s',female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52716,l' âme souhaite - t - elle à ce point,female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52727,le visage de ce qu' elle chérit le plus passionnément,female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52734,le plus passionnément ? Pourquoi la Belle est - elle,female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52737,? Pourquoi la Belle est - elle si impatiente de,female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52748,quelle est la Bête qui l' emplit de bonheur ?,female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52787,"le goût ? Un jour la psychè , pourtant pleine",female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52803,au corps invisible :— Puis - je te voir ?Alors,female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52805,invisible :— Puis - je te voir ?Alors la Bête,female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52818,"voix étrange et grave , lui répond :— Oui ,",female
Quignard-Pascal_L-enfant-d-Ingolstadt_<Psychè-2616>_52823,"lui répond :— Oui , tu peux me voir ,",female
