,text_surronding
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18665,"Puis , ayant fait monter Clotilde , il se laissa"
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18674,laissa tomber à côté d' elle et continua de parler
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18694,", ma chère enfant , vous allez me promettre de"
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18708,ce qui me plaira . Je suis un animal qu'
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18719,ne faut pas contrarier . Vous êtes venue chez moi
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18725,êtes venue chez moi pour vous mettre à mes ordres
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18737,"suppose . Par conséquent , vous devez m' obéir bien"
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18744,m' obéir bien gentiment . Vous comprenez que je ne
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18751,que je ne peux pas vous emmener dans ce costume
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18770,est sur notre chemin et vous ferez un peu de
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18779,"de toilette . Oh ! soyez tranquille , ce n'"
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18796,ai pas le droit de vous en faire . C'
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18814,"séances … D' abord , vous savez , moi ,"
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18869,"Je crève de faim et vous aussi , peut -"
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18889,"Ah ! par exemple , vous seriez aimable de ne"
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18928,une masse de croquis … Clotilde eût été fort embarrassée
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18955,"à lui - même . La malheureuse était , d'"
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18970,former une idée quelconque . Elle se croyait en plein
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_18978,en plein rêve et n' avait pas trouvé un seul
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_19007,"flexible volonté . Naïvement , elle obéissait , suivant l'"
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_19017,instinct des êtres profonds . Son âme supérieure lui disait
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_19020,profonds . Son âme supérieure lui disait d' accueillir cette
Bloy-Leon_La-Femme-pauvre_<Clotilde-810>_19033,avec la même douceur qu' elle eût accepté les avanies
