,text_surronding
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15059,"même étaient inutiles . Alors ma femme et moi ,"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15062,". Alors ma femme et moi , que cet interminable"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15117,leur mutuelle convoitise . MARIAGE JE me mariais . Est
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15157,"parmi l' assistance vint gâter ma joie , rendre soucieux"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15162,"ma joie , rendre soucieux mon front serein . Ce"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15173,"chose était un visage . J' avais dû , au"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15192,avec ce visage tant il m' était connu . Et
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15203,qu' il resurgissait sans que je puisse lui attribuer un
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15214,. L' excitation causée par mon mariage bouleversait - elle
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15225,ce point la mécanique de ma mémoire ? Mais brusquement
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15231,"mémoire ? Mais brusquement , je me souvins que j'"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15235,", je me souvins que j' étais déjà marié :"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15257,"visage , était celui de mon authentique épouse . Parcouru"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15268,"sueurs de l' angoisse , j' implorai le ciel qu'"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15288,cérémonie . Le prêtre maintenant me fixait avec un regard
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15302,oiseaux multicolores qui chantaient dans mon cœur ! Une nuée
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15315,croassement insupportable s' apprêtait à le dépecer . Quelle source
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15338,l' accomplissement ? N' avais - je pas depuis longtemps
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15349,"avec toute la ferveur de mon âme , prononcé le"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15359,"oui sacramentel ? Finalement , moi et mes deux femmes"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15361,"? Finalement , moi et mes deux femmes , nous"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15405,"dessus de la rue , je goûtais au frisson du"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15424,telle hauteur . Et quand mon amie vint s' accouder
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15431,"vint s' accouder près de moi , je ne pus"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15433,"accouder près de moi , je ne pus m' empêcher"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15459,petite poussée – qu' il m' eût suffi de faire
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15466,suffi de faire pour qu' elle allât s' écraser vingt
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15485,"juste à ce moment , son pied eut un mouvement"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15502,"imprudent . De frayeur , je crus me sentir moi"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15506,", je crus me sentir moi - même tomber dans"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15528,"comme dans une trappe , celle qui était le témoin"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15529,"dans une trappe , celle qui était le témoin le"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15537,témoin le plus intime de ma vie . Face à
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15545,"Face à l' inévitable , je tentai naïvement de retenir"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15556,"apparence en fuite , mais mes doigts n' agrippèrent qu'"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15566,un gilet de laine qui me resta dans les mains
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15575,"mains . À travers lui elle glissa , elle glissa"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15578,"travers lui elle glissa , elle glissa , durant un"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15587,un centième de seconde que mon esprit perçut avec une
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15596,une singulière lenteur . Épouvanté je me mis à crier
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15613,de faire un geste . Mes souliers étaient rivés au
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15621,rivés au sol et lorsque je trouvai la force de
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15628,la force de redescendre il me sembla qu' à chaque
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15634,sembla qu' à chaque pas je soulevais d' épaisses semelles
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15646,". Un homme montait à ma rencontre , portant dans"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15657,bras le corps brisé de mon amie . Je touchai
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15660,brisé de mon amie . Je touchai du bout de
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15665,Je touchai du bout de mes doigts tremblants ses vêtements
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15668,bout de mes doigts tremblants ses vêtements qui paraissaient vidés
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15692,visage de morte . Mais ses yeux où coulaient des
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15700,"coulaient des larmes vivantes , ses yeux rivés aux miens"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15744,Souvenir au - delà de mon souvenir ! Il pouvait
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15759,"de ce temps - là m' avait jeté , cœur"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15778,"rhénane . Quelque sotte idée me tenait immobile , accoudé"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15798,femme se dressa . Et je la vis descendre à
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15815,dans l' eau noire . Je n' avais qu' un
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15836,à sa folie . Cependant mes pensées tournoyaient comme sous
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15852,"tard , bien plus tard m' apparut la réalité de"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15860,réalité de cet instant . J' étais sans conscience aucune
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15870,"du drame se déroulant sous mes yeux , absolument envoûté"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15884,cette femme . Et pourtant je la regardais avec une
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15905,amour soudain et désespéré que m' inspirait son visage .
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15917,"fut à deux pas de moi , il me sembla"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15920,"pas de moi , il me sembla que ses regards"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_15959,atteignit ses genoux . Alors je la vis se tourner
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16021,parut l' engloutir . Quand je recouvrai l' usage de
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16042,aide . Sans doute ai - je fait un rêve
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16050,"un rêve , me dis - je , cette apparition"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16066,que les images qui hantent mon sommeil … Et j'
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16070,hantent mon sommeil … Et j' aurais gardé cet espoir
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16078,"cet espoir si , devant moi , dans la neige"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16222,"des bras de pieuvre , je reconnaissais , épanouie telle"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16240,qui fut durant une saison ma blonde fiancée . Elle
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16253,toutes ses forces prisonnières et je voyais sa bouche s'
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16260,sa bouche s' ouvrir et j' entendais sa voix crier
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16265,j' entendais sa voix crier mon nom . À cet
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16274,"cet instant s' éclairait devant mes yeux , ainsi qu'"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16306,VOUS DES NOYÉS Et soudain je me souvenais être à
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16336,désespérées du monde . Suis - je déjà mort ?
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16343,déjà mort ? me demandais - je avec angoisse .
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16349,"je avec angoisse . Mais je respirais sans difficulté ,"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16359,et la pensée que cela m' eût été impossible si
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16364,m' eût été impossible si j' avais été mort me
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16368,si j' avais été mort me remplit aussitôt d' une
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16431,"… De toute façon , je n' y pouvais rien"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16437,"n' y pouvais rien , je n' y pouvais rien"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16446,"rien . Entre elle et moi , il y avait"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16462,silence . LE VERROU IL m' aurait plu d' étaler
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16522,"grimper dans notre chambre , ma petite femme et moi"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16526,", ma petite femme et moi . Dès les premières"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16532,. Dès les premières nuits j' avais été frappé par
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16556,"ne la voyant plus à mes côtés , je la"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16559,"plus à mes côtés , je la rattrapai dans le"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16568,"le corridor . Ces crises m' inquiétaient beaucoup et ,"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16582,"en prévenir les effets , j' ajoutai à la porte"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16629,"? Une autre fois , je dus la ramener à"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16668,"couloirs de dangereuses rencontres , j' en vins à la"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16685,verrou extérieur . Dès que ma femme avait fermé les
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16692,"avait fermé les yeux , je m' habillais en silence"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16704,"verrouiller la chambre , qui me restait ainsi , malheureusement"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16718,"petit matin . Mais quand je réintégrais mon lit ,"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16720,". Mais quand je réintégrais mon lit , je retrouvais"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16723,"je réintégrais mon lit , je retrouvais la vagabonde désormais"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16733,"profondément endormie , ce qui m' évitait de lui avouer"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16738,m' évitait de lui avouer ma mesure de prudence et
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16743,ma mesure de prudence et mes longues pérégrinations à travers
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16752,travers les salons illuminés où je n' avais plus à
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16760,plus à exhiber hélas que ma mine taciturne . Et
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16767,taciturne . Et lorsqu' elle me voyait penché sur son
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16784,la prisonnière s' imaginait que je sortais moi aussi du
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16786,s' imaginait que je sortais moi aussi du sommeil .
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16799,nous nous quittions . Mais j' étais seul à le
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16839,"étroit , quelle vie menaient mes nobles animaux ! J'"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16843,menaient mes nobles animaux ! J' avais tout le mal
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16855,à interrompre leur vacarme quand je recevais des amis .
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16860,je recevais des amis . Je n' y réussissais pas
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16887,"pour créer une diversion , je m' efforcais d' engager"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16946,"peine , achevaient d' angoisser mes invités qui fuyaient ,"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16965,"Nous nous retrouvions seuls , ma femme et moi ."
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16968,"seuls , ma femme et moi . Bien qu' elle"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16978,"ignorât le voisinage farouche que je lui imposais , elle"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16992,se douter un peu de son caractère insolite . Mais
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_16999,insolite . Mais elle ne me quittait jamais et je
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17003,ne me quittait jamais et je ne pouvais empêcher l'
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17020,. Quand le déchaînement de mes bêtes fauves emplissait l'
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17041,sa figure de martyre . Je crois qu' elle se
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17048,qu' elle se leurrait sur mes talents de dompteur :
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17064,"danger que lui faisaient courir mes pensionnaires , elle non"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17078,une minute de plus en ma société . FEMME AUX
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17085,. FEMME AUX GRIFFES QUE me voulait cette horrible femelle
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17096,sauterelle rose s' abattant sur moi dès que rien ne
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17101,moi dès que rien ne me défendait plus ? Sous
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17115,les traits de son visage m' échappent . Mais son
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17145,oublier ? Ce parfum nauséeux me poursuivait comme une subtile
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17157,"la désespérance , ces griffes me harcelaient toujours aux mêmes"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17169,ravivant chaque fois plus intensément ma douleur . Je devais
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17172,plus intensément ma douleur . Je devais me crisper aux
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17201,cet air d' avoir sur moi des droits … Quels
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17208,"droits … Quels droits , je vous le demande !"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17215,"le demande ! Où que je fusse , aussi bien"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17225,dans les lieux réservés de ma solitude qu' en nombreuse
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17248,"l' inattention des autres pour m' agripper , lancer ses"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17258,doigts comme des aiguilles et m' en labourer la chair
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17259,comme des aiguilles et m' en labourer la chair .
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17264,"en labourer la chair . Ma femme , dont la"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17270,"femme , dont la présence m' était naguère un sûr"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17281,"contre toutes les atteintes , ma femme elle - même"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17287,femme elle - même ne me protégeait plus . Quand
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17292,me protégeait plus . Quand je l' appelais à mon
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17296,Quand je l' appelais à mon secours et si vivement
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17306,"qu' elle se tournât vers moi , l' autre ,"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17322,moyen de disparaître . Et je restais sans explication possible
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17337,. Mais la torture que m' infligeait cette harpie devint
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17352,"à bout de résistance , je me saisis d' un"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17367,frappai au front de toute ma force . Elle se
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17378,en deux silencieusement . Jamais je n' aurais cru que
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17398,"femme était couchée près de moi , ses membres accrochés"
Bealu-Marcel_Memoires-de-l-ombre_<ma femme-616>_17411,ceux d' un noyé . J' entendis un chien aboyer
