,text_surronding
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43296,s' échangèrent au passage . Mon père . en marchant
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43309,"pas hors des rangs , m' embrassa encore et me"
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43313,", m' embrassa encore et me dit : « Rentre"
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43323,"! rentre , va voir ta mère ! » Puis"
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43338,"au milieu des autres . Je restais là , immobile"
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43440,canon grondait toujours . Alors je me dirigeai à regret
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43449,regret vers la maison ; j' éprouvais une douleur immense
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43459,en songeant au danger que mon père allait courir .
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43479,blessé ou tué ! et je compris à mon angoisse
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43482,! et je compris à mon angoisse ce que ma
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43486,à mon angoisse ce que ma mère et lui devaient
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43493,et lui devaient souffrir quand je leur parlais de m'
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43497,"quand je leur parlais de m' engager , ou de"
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43512,On ne craint rien pour soi ; mais comme on
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43534,"! Subitement , la pensée me vint que mon père"
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43537,la pensée me vint que mon père pourrait avoir besoin
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43543,"père pourrait avoir besoin de moi , que j' aurais"
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43546,"besoin de moi , que j' aurais dû l' accompagner"
Malin-Henri_Les-Premiers-combats-de-la-vie-Un-collegien-de-Paris-en-1870_<Mon père-2108>_43566,à l' occasion . Et je me sentis attiré vers
