,text_surronding
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18433,"encore . Or , comme Zanette venait de passer devant"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18460,"pour aller au pont , elle s' entendit appeler par"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18470,"une voix de femme: —Eh! la jolie fille , où"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18476,"jolie fille , où vas - tu si matin? Elle"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18480,vas - tu si matin? Elle se retourna et vit
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18484,matin? Elle se retourna et vit une inconnue qui lui
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18485,Elle se retourna et vit une inconnue qui lui souriait
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18487,"retourna et vit une inconnue qui lui souriait , debout"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18488,"et vit une inconnue qui lui souriait , debout sur"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18506,"des rideaux rouges . Il lui sembla la reconnaître ,"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18508,"rouges . Il lui sembla la reconnaître , sans parvenir"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18517,parvenir à s' expliquer où elle l' avait vue .
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18518,à s' expliquer où elle l' avait vue . .
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18537,", ce matin même , elle avait aperçu les fameux"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18547,"portraits où on pouvait admirer Rosseline , assise , debout"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18568,", l' air sentimental . L' inconnue souriait aimablement ."
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18573,L' inconnue souriait aimablement . Elle ne semblait pas méchante
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18579,ne semblait pas méchante . Zanette s' arrêta . —Est
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18587,". —Est - ce à moi , madame , que"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18589,"- ce à moi , madame , que vous parlez?"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18592,"moi , madame , que vous parlez? —Et à qui"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18599,"—Et à qui donc , ma toute belle? Il n'"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18636,est samedi . Où vas - tu si vite? —Je
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18644,vite? —Je retourne chez nous; mon père m' attend .
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18646,retourne chez nous; mon père m' attend . Mais .
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18653,. Mais . . . je ne vous reconnais pas
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18655,. . . je ne vous reconnais pas . —Et
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18660,"vous reconnais pas . —Et tu as , pour cela"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18676,raisons . C' est que tu ne m' as jamais
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18678,C' est que tu ne m' as jamais vue .
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18684,"as jamais vue . Mais moi , je te connais"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18686,"vue . Mais moi , je te connais bien ,"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18687,". Mais moi , je te connais bien , ou"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18694,"bien , ou du moins je le crois! —Vous me"
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18698,moins je le crois! —Vous me connaissez? Machinalement Zanette fit
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18701,crois! —Vous me connaissez? Machinalement Zanette fit tourner bride à
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18706,Zanette fit tourner bride à son cheval et se rapprocha
Aicard-Jean_Notre-Dame-d-Amour_<Zanette-895>_18709,bride à son cheval et se rapprocha de la dame
