,text_surronding
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54222,masure . Le marquis et Raymond ne purent même point
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54337,le trouver ! » Mais Raymond ne voulut pas quitter
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54357,"- Thérèse ! Si on l' avait écouté , on"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54387,est ce que finit par lui faire entendre Natividad .
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54447,et son frère ! … Il promit de ne point
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54456,point faire le fou et se glissa dans une embarcation
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54462,"glissa dans une embarcation dont il ne bougea plus ,"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54517,"arrivée de Garcia . Plus il réfléchissait , plus Christobal"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54521,"Plus il réfléchissait , plus Christobal reprenait confiance . Au"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54528,"confiance . Au fond , il était très bien avec"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54538,"Garcia . Et puis , il lui promettrait son appui"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54541,"puis , il lui promettrait son appui et celui de"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54549,celui de ses amis . Il serait son agent à
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54580,avis . L' idée qu' il allait être présenté au
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54596,"point déplaisante . Certes , il ne prononcerait point des"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54604,"point des paroles qui pussent le compromettre , mais enfin"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54687,"sa gloire , déplut profondément au marquis qui aimait les"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54689,", déplut profondément au marquis qui aimait les choses brillantes"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54696,"les choses brillantes , mais qui n' en restait pas"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54706,moins un délicat . – Je ne l' aurais pas
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54716,"cru si panachard , dit - il à Natividad ;"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54730,"était plus simple , mais j' ai toujours pensé qu'"
Leroux-Gaston_L-epouse-du-soleil_<Raymond-3147>_54769,"Tout de même , il me rendra mes enfants !"
