,text_surronding
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_1696,", pour faire place à je ne sais quelle pompe"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_1747,de l' impression produite sur moi par cette soirée des
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_1754,"cette soirée des Rois chez mon oncle , laquelle doit"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_1788,"les soirées merveilleuses , pour moi , il n' en"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_1804,"soirée d' hiver , quand je puis m' échapper de"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_1818,aller la passer auprès de ma vieille mère ou au
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_1825,mère ou au presbytère de mon oncle . Donc le
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_1952,"réitérée de la reine , ma plus jeune sœur ,"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_1981,improvisées par les voisins de mon oncle pendant une soirée
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2076,"voyagé , par sympathie pour mon oncle qu' il avait"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2188,"ans , après avoir terminé mes études , et pris"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2193,"mes études , et pris mes grades à l' université"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2201,"l' université de Leipzic , je voulus , comme tous"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2211,"les jeunes gens aisés de mon pays , employer deux"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2222,trois années à voyager . Mon père désira d' abord
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2228,père désira d' abord que je visitasse l' Italie .
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2234,visitasse l' Italie . Il m' adressa à un de
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2247,", habitait Rome , et me permit , en partant"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2258,"ce centre , de pousser mes excursions à droite ou"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2267,"ou à gauche , selon mon caprice , jusqu' à"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2274,", jusqu' à ce que j' eusse parcouru tous les"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2300,dans tous les genres . J' étais donc à Rome
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2309,"Rome depuis neuf mois , j' avais vu , revu"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2335,"lorsqu' un matin , en me réveillant avant jour ,"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2340,"me réveillant avant jour , je songeai que je n'"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2343,"jour , je songeai que je n' avais point encore"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2359,"Santo Fio , m' écriai - je , dans le"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2413,meilleure idée qui ait traversé mon cerveau depuis deux mois
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2424,"Aussitôt fait que dit , je me lève , je"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2428,", je me lève , je m' habille à la"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2436,"à la hâte , et me voilà dehors , seul"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2469,frais : tout semblait favoriser mon entreprise . Je me
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2472,semblait favoriser mon entreprise . Je me dirigeai vers la
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2494,et ses déserts enclos . Je suivis la via del
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2501,"la via del Corso , je montai les escaliers du"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2509,"escaliers du Capitule , et je me trouvai sur le"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2525,", qui sommeillaient , ne me rappelèrent pas bien vivement"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2542,des lois au monde . Je passais sous l' arc
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2559,"après leur désolation , et j' allai m' agenouiller au"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2587,"monde , croix de laquelle mes souvenirs ne se détacheront"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2594,ne se détacheront jamais . Je passais devant Saint -
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2614,"reine des églises , lorsque m' accueillirent les premières blancheurs"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2622,premières blancheurs du jour . Je distinguais ces aqueducs ruineux
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2641,traces sont immortelles . Mais je ne puis décrire ce
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2657,"à cette heure , avec mon âge , avec mon"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2661,"avec mon âge , avec mon cœur , avec ma"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2665,"avec mon cœur , avec ma foi , pour se"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2675,rendre compte de ce que j' éprouvais . . .
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2688,paraissait sur la place ; je descendis vers la porte
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2696,"la porte , la sentinelle m' ouvrit un étroit passage"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2703,"un étroit passage , et je sortis de la ville"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2731,la route s' anima . J' entendais le murmure confus
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2789,escopette sur l' épaule ; je rencontrais des paysannes chargées
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2815,"et quelques voituriers curieux qui m' interrogeaient du regard ,"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2823,"regard , étonnés de voir un jeune homme s' en"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2836,"pied sur cette route . Il était onze heures ,"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2842,"était onze heures , lorsque j' aperçus Frascati . Je"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2846,lorsque j' aperçus Frascati . Je passai la villa Aldobrandini
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2866,de l' homme ; puis je m' égarai dans un
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2879,", qui devait , selon mes prévisions , me conduire"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2882,", selon mes prévisions , me conduire jusqu' à la"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2898,"donc ici , me disais - je , que l'"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2951,de grosses gouttes de pluie m' annonçaient un orage .
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2965,"grottes de Cicéron , demandais - je à des ouvriers"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_2996,de nobles débris . Ils me firent un geste que
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3001,me firent un geste que je ne compris pas .
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3017,pluies d' hiver serpentait devant moi : peut - être
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3024,"peut - être , pensai - je , me conduira"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3027,", pensai - je , me conduira - t -"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3041,du grand homme . Et je m' y précipitai .
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3056,passage devenait plus difficile . Je cours pour me dérober
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3072,bruyère épaisse et rabougrie qui me déchire les pieds ;
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3078,déchire les pieds ; enfin j' arrive à une immense
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3096,formant au - dessus de ma tête une voûte immense
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3113,ciseau a laissé sa trace J' ignore le nom que
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3142,la foudre venaient en éclairera mes yeux les ténébreuses profondeurs
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3154,vont et la pluie qui me poursuivaient jusqu' au fond
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3163,fond de cette retraite glaçaient mes habits sur moi .
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3166,retraite glaçaient mes habits sur moi . Je passai une
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3168,mes habits sur moi . Je passai une demi -
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3198,après lui la fraîcheur . Je secouai mes vêtements mouillés
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3200,"la fraîcheur . Je secouai mes vêtements mouillés , et"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3205,"mes vêtements mouillés , et je revins vers les ouvriers"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3212,vers les ouvriers . Ils m' expliquèrent enfin que c'
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3226,opposé de la montagne que je rencontrerais la villa de
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3238,"OCicéron , que n' étais - tu là pour admirer"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3253,qui s' offrit alors à ma vue . La mer
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3334,"; au - dessus de ma tête , un brillant"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3389,"les clochers de Rome . Je déjeunai à Palestrine ,"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3405,"plus de midi , et j' avais encore quatre lieues"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3418,"d' arriver à Tivoli . Je suivis , en me"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3448,"et les oliviers , et je parvins à une grande"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3472,mauvais état . Tandis que je la suivais pour trouver
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3485,"la direction de Tivoli , je fus atteint par deux"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3496,qui venaient de Rome . Je leur demandai mon chemin
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3499,Rome . Je leur demandai mon chemin ; à mon
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3503,"demandai mon chemin ; à mon accent étranger , et"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3509,"accent étranger , et à mon air résolu , le"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3525,"Brave homme , lui dis - je , la route"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3539,il vous plaît ? Comme je parlais fort mal l'
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3548,"l' italien , il ne me comprit pas , et"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3553,"me comprit pas , et me montrant la route du"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3564,"de son fouet , il me demanda si j' allais"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3567,", il me demanda si j' allais à Palestrine ."
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3573,allais à Palestrine . — J' en sort de Palestrine
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3584,c' est à Tivoli que je veux aller . —
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3604,"route est mauvaise , et vous ne pourriez arriver avant"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3629,; vous voyez bien que je ne suis ni prélat
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3637,ni prélat ni cardinal ; je n' ai pas peur
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3647,". — Prenez garde , jeune homme , il n'"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3711,dîne pas le lendemain . Je me moquais de ces
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3723,"depuis six mois n' avais - je pas , tous"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3745,"qui va vers Tivoli ; je vais le prendre ,"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3758,ce pas ? lui criai - je . — Si
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3763,"- je . — Si vous voulez , maître ,"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3769,"voulez , maître , il vous conduira à un moulin"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3775,conduira à un moulin où vous pourrez demander votre route
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3778,moulin où vous pourrez demander votre route . Et il
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3789,son cheval au trot . Je marchai trois heures .
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3797,heures . Le sentier que je suivais longeait un ruisseau
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3816,dirigeait vers quelques maisons que j' apercevais dans le lointain
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3830,moulin où l' on devait m' indiquer ma route .
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3832,l' on devait m' indiquer ma route . Arrivé vis
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3842,"- à - vis , je voulus traverser pour arriver"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3859,trop large pour qu' il me fût possible de le
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3867,"de le franchir , et je n' apercevais aucun vestige"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3880,"de pont . Retourner sur mes pas , je ne"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3883,"Retourner sur mes pas , je ne le pouvais ,"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3908,dans le courant . Il me vint alors en pensée
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3919,grimper sur un saule : je me laissai suspendre au
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3940,"de ce pont improvisé , je fus bientôt sur l'"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3952,". Arrivé au moulin , je ne trouvai personne :"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3978,de l' aeria mala . Je me confiai en mon
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3982,". Je me confiai en mon étoile , et dirigeai"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3986,"en mon étoile , et dirigeai mes pas vers une"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3987,"mon étoile , et dirigeai mes pas vers une petite"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_3996,"petite hauteur , derrière laquelle j' espérais apercevoir Tivoli ."
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_4013,derniers rayons du soleil . Je ne pus m' empêcher
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_4138,"des siècles , me disais - je , une âme"
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_4152,et éprouva le charme que je ressens . Oh !
Solignac-Armand-de_Le-Gateau-des-rois-souvenirs-d-enfance_<je-105>_4160,"Oh ! que n' ai - je un ami ,"
