,text_surronding
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62150,". Elle est allée voir Mme Guénaude , elle a"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62153,"allée voir Mme Guénaude , elle a expliqué : une"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62162,"une obligation familiale soudaine , elle avait choisi le maquillage"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62171,maquillage qui dit : « Je suis jeune mais j'
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62175,« Je suis jeune mais j' ai le sens du
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62198,"est un peu soudain pour Mme Guénaude , mais Mme"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62202,"pour Mme Guénaude , mais Mme Guénaude est très près"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62208,Guénaude est très près de ses sous . Ancienne commerçante
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62217,commerçante . Et comme Alex lui a proposé de payer
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62231,"rubis sur l' ongle , Mme Guénaude a dit qu'"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62236,"Mme Guénaude a dit qu' elle comprenait , elle a"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62239,"dit qu' elle comprenait , elle a même juré :"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62246,même juré : – Si je trouve un locataire plus
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62255,"plus tôt , évidemment , je vous rembourse … Vieille"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62259,", je vous rembourse … Vieille salope , a pensé"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62278,"gentil , a - t - elle dit , mais"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62283,"- elle dit , mais elle n' a pas fait"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62288,"elle n' a pas fait ses yeux de biche ,"
Lemaitre-Pierre_Alex_<Mme Guénaude-2129>_62293,"ses yeux de biche , elle est censée partir pour"
