,text_surronding
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_8867,le débit de droite . Maigret en poussa la porte
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_8873,en poussa la porte et s' assit dans un coin
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_8887,silence se faisait autour de lui . Ils n' étaient
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_8964,leva et se dirigea vers Maigret était le patron .
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_8975,Qu' est - ce que vous prenez ? Le café
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9037,"» devait se rapporter à Maigret , qui avait commandé"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9039,"se rapporter à Maigret , qui avait commandé un demi"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9045,avait commandé un demi et qui tassait tout doucement le
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9052,tout doucement le tabac dans sa pipe . Juste en
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9059,". Juste en face de lui , dans le groupe"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9089,": — Remets ça , Fernand ! Son bras droit"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9129,montrant le marinier qui fixait Maigret avec tant de passion
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9136,tant de passion qu' il en plissait la peau velue
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9165,. Il avait flairé en Maigret quelqu' un de la
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9206,"dire , à raconter à Monsieur ! Et l' un"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9218,", simplement , adressa à Maigret une œillade qui signifiait"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9230,Ne faites pas attention ! Vous voyez dans quel état
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9235,Vous voyez dans quel état il est . » Peut
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9362,"Fernand ! Il regardait toujours Maigret , et c' était"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9392,comme un sourd désespoir . Le commissaire frappa la table
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9470,ce que tu dis ? Maigret s' était levé .
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9475,Maigret s' était levé . Il ne cherchait pas d'
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9482,cherchait pas d' histoires . Il avait son air le
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9484,d' histoires . Il avait son air le plus bonasse
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9490,air le plus bonasse et il se dirigea vers la
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9498,vers la porte . Quand il eut traversé la rue
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9504,"eut traversé la rue , il se retourna et vit"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9508,", il se retourna et vit Gassin qui s' était"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9526,"la main , et qui le suivait des yeux ."
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9576,"des tramways , mais maintenant Maigret avait compris que c'"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9721,". Sans se presser , le commissaire descendait les marches"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9729,les marches de pierre et retrouvait le rythme lent et
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9736,rythme lent et fort qu' il avait connu lors d'
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9757,au canal faisait surgir devant ses yeux des images de
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9769,sans froisser l' eau . Il était tout près de
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9809,plus la jeune fille . Maigret fit deux pas sur
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9817,"pas sur la passerelle , se retourna , aperçut le"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9818,"sur la passerelle , se retourna , aperçut le vieux"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9820,"passerelle , se retourna , aperçut le vieux accoudé au"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9827,vieux accoudé au parapet . Il continua son chemin et
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9829,"au parapet . Il continua son chemin et appela ,"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9832,"Il continua son chemin et appela , une fois à"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9852,", la femme qui lavait son linge le regardait ,"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9854,"femme qui lavait son linge le regardait , tandis qu'"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9859,"le regardait , tandis qu' il s' avançait vers une"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9908,"couverte d' une nappe . Maigret descendit et , quand"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9913,"Maigret descendit et , quand il fut sur la dernière"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9920,"sur la dernière marche , il eut en face de"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9925,il eut en face de lui la jeune fille blonde
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9960,"à la fois , que le commissaire retira maladroitement son"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9964,"que le commissaire retira maladroitement son chapeau , poussa sa"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9967,"retira maladroitement son chapeau , poussa sa pipe toute chaude"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9968,"maladroitement son chapeau , poussa sa pipe toute chaude dans"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9973,"sa pipe toute chaude dans sa poche , fit un"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9976,"chaude dans sa poche , fit un pas en arrière"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9983,pas en arrière . — Je vous demande pardon …
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9984,en arrière . — Je vous demande pardon … La
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_9996,devait avoir peur . Elle le regardait comme pour deviner
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10001,"le regardait comme pour deviner ses intentions , mais elle"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10027,sur son sein . — Je ne savais pas .
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10032,Je ne savais pas . Je suis chargé de l'
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10039,chargé de l' enquête et je me suis permis de
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10050,"vous demander quelques renseignements . Maigret , en la regardant"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10069,"Un pressentiment naissait , qu' il ne parvenait pas à"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10078,"à préciser . Autour de lui , la pièce était"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10137,"Asseyez - vous , dit la jeune femme . Sa"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10141,dit la jeune femme . Sa voix aussi était inattendue
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10155,"la fenêtre des Ducrau , Maigret avait eu déjà le"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10165,"sentiment de l' étrangeté d' Aline , qui , de"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10167,"l' étrangeté d' Aline , qui , de loin ,"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10180,"d' aérien . Or , elle n' était ni mince"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10193,"Et même , quand on la voyait de près ,"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10201,"près , on constatait qu' elle avait une chair saine"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10212,"ferme , pleinement vivante . Ses traits étaient réguliers ,"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10218,"traits étaient réguliers , et son teint coloré contrastait avec"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10243,donnait - il envie de la protéger ou de la
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10247,de la protéger ou de la consoler ? — C'
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10253,consoler ? — C' est votre enfant ? Pour dire
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10261,"Pour dire quelque chose , Maigret désignait le bébé dont"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10274,bois tourné était près de lui . — C' est
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10279,lui . — C' est mon filleul . Elle souriait
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10282,"C' est mon filleul . Elle souriait poliment , avec"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10293,geste de crainte . — Vous êtes la fille de
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10295,"crainte . — Vous êtes la fille de Gassin ,"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10309,pas ? — Oui . Elle avait une voix d'
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10327,l' on questionne . — Je suis confus de vous
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10331,— Je suis confus de vous déranger à ce moment
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10338,"à ce moment . Comme vous étiez ici quand ,"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10353,"événements se sont déroulés , je voudrais savoir si ,"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10378,exemple . — Oui . Maigret ne s' y attendait
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10390,"moins du monde , et il se demanda si elle"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10394,et il se demanda si elle avait bien compris sa
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10398,si elle avait bien compris sa question . — Vous
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10402,compris sa question . — Vous êtes sûre que Ducrau
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10417,de l' attentat ? — Je ne lui ai pas
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10441,. Il a appelé . J' allais me mettre au
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10448,me mettre au lit . Maigret entrevoyait une seconde cabine
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10471,". Tout en parlant , la jeune femme éloignait doucement"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10477,jeune femme éloignait doucement de son sein l' enfant dont
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10482,"son sein l' enfant dont elle essuyait le menton ,"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10488,"essuyait le menton , puis elle refermait son corsage ."
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10490,"menton , puis elle refermait son corsage . — Quelle"
Simenon-Georges_L-Ecluse-n°1_<Maigret-447>_10501,était - il ? — Je ne sais pas .
