,text_surronding
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15451,"l' agence , nous croisons Chandika , du service juridique"
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15457,", du service juridique , qui sirote le sien ."
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15466,". Oh non , pas elle . Les deux dans"
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15482,"pas pouvoir . Céleste et Chandika , ce sont un"
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15496,Jeckle de l' humeur . L' une t' aspire le
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15503,"t' aspire le cerveau , l���autre te remplit le crâne"
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15527,la tête pour supporter que Chandika Gupta y verse sa
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15531,que Chandika Gupta y verse sa généreuse coulée de goudron
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15538,coulée de goudron matinale . Ses cheveux de jais sont
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15550,chignon comme d' habitude . Son look est impeccable .
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15555,Son look est impeccable . Elle réajuste la manche de
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15560,"Elle réajuste la manche de sa veste en tweed ,"
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15657,"sur la touche correspondante , Céleste remarque : – Ah"
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15696,je refrène l' envie de lui envoyer ma boisson au
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15705,au visage . Je viserais sa bouche pour calciner toute
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15731,constant tire - commérages qu' elle lui inflige depuis des
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15745,du patch antipoints noirs qui lui sert de langue .
Abecassis-Agnes_Le-theoreme-de-cupidon_<Chandika-455>_15754,". Mais restons cordiale , c' est ma collègue de"
